text;ground_truth;found;phrases_found;out_of
For every $10000 invested in business incubators up to nearly 70 local jobs are generated;1.0;-1;0;13
Although the governor doubled the beach fees all the money as we found out is all going to an out-of-state company. The state isnt even getting the money for that;0.0;1.0;1;28
Three presidents in the last century Harding Kennedy and Reagan all cut taxes during recessions and produced rapid and dramatic economic recoveries while two Herbert Hoover and Barack Obama did the opposite;0.0;0.07176436345775172;5;30
The Congressional Budget Office analysis of the health insurance reform legislation says the bill cuts the deficit by $1.2 trillion in the second 10 years;0.5;0.09063167308520736;7;23
Says John Barrow voted with Obama 85 percent of the time;0.25;1.0;3;9
Studies show that people that are on welfare are higher users of drugs than people not on welfare;0.5;0.0;3;16
The income of the top 1 percent nearly quadrupled from 1979 to 2007 but the typical familys incomes barely budged;1.0;0.9857961596087167;6;18
John McCain has voted with George Bush 90 percent of the time;1.0;0.3905316074836007;6;10
Says he and Bernie Sanders have very similar views on trad;0.75;1.0;1;9
On Rob Portmans watch as Bushs trade czar our deficit with China exploded and as Bushs budget chief Portman oversaw a spending spree that doubled the deficit;0.5;0.001074772489608855;3;25
Sens. Mark Warner and Tim Kaine voted to let the U.N. take OUR guns;0.0;0.931719320201636;2;12
In just six years Georgia has dropped from first in the nation from a business-friendly legal climate to 24th;0.25;1.0;2;17
6.4 million more Americans living in poverty under President Obama;0.5;1.0;2;8
Hillary Clinton is willing to have workers wages garnisheed if they refuse to buy health insurance;0.5;0.011366011892341765;4;14
We have less crime in the Rio Grande Valley than we do in other major Texas cities;0.5;0.9624115420337865;7;15
Says In the last four years weve cut $36 million in ongoing revenue;0.0;0.22681996058733578;4;11
Financial conflict-of-interest laws dont apply to the president right? So the president doesnt have to have a blind trust;1.0;0.06778945456816787;6;17
Says nearly 1 million people are coming to town in the next 20 years;0.25;0.05011028069535939;6;12
The House health care bill pays for about six years of program with a decade of revenue with the heaviest costs concentrated in the second five years;0.5;0.11012623906827157;5;25
Its just outrageous that under President Bush the National Institutes of Health have been basically decreased in funding;0.0;0.0002485178676702171;5;16
Kathryn Starkey joined forces with liberal Democrats on a historic sales tax hike;0.0;-1;0;11
Prices are going up. Unemployment is continuing to go up;0.5;-1;0;8
Says Texas has the nations most uninsured residents;0.25;0.9954585668162982;3;6
We are 49th in the nation for our graduation rat;0.75;0.9980602516083413;3;8
Welcome to Houston the most diverse city in America;0.75;0.9667452787349287;2;7
The White House has three staff calligraphers making between $86000 and $97000 each and just one National Security Director. She makes $55000;0.25;0.02802625222119315;2;20
Says Maggie Hassan is the only female governor in the country;0.0;0.22681996058733578;4;9
Thomas Paine wrote that the duty of a patriot is to protect his country from his government;0.0;0.0;1;15
Weve dedicated more money from Washington Countys transportation budget to bike and ped projects under my watch than at any time in the history of Washington County;0.75;0.6717612205366741;8;25
The radiation coming from the new TSA body scanners is equivalent to about three minutes worth of air travel by anybody say at 30000 feet;1.0;0.02802625222119315;2;23
If Fox News presidential debate rules had been in place during the1992 electionBill Clinton wouldnt have beenon the stage;0.25;0.0;1;17
U.S. Senate candidate Todd Akin was partly right that a womans body has a way of shutting down so that a pregnancy doesnt occur if shes raped;0.0;0.02802625222119315;2;25
The American Academy of Pediatrics supports banning guns;0.75;-1;0;6
Barbara Boxer voted to cut spending on Medicare benefits by $500 billion cuts so costly to hospitals and nursing homes that they could stop taking Medicare altogether;0.25;0.0007854708135659472;4;25
Global warming is a hoax;0.0;0.02802625222119315;2;3
Says that we brought CHI Manufacturing that had business in China back to Texas;0.25;0.0;1;12
This year the Blackstone Valley Mayoral Academy became the first public school in Rhode Island history to have 100 percent of its elementary-age students proficient in reading on state assessments;0.75;0.3163935099535444;5;28
The cap-and-trade bill will mean 2 million jobs lost;0.25;0.9857961596087167;3;7
The new health care law crushes small businesses with billions in penalties;0.0;0.0;3;10
The fact is that although we have had a president who is opposed to abortion over the last eight years abortions have not gone down.	abortion	barack-obama	President	Illinois	democrat	70	71	160	163	9	a TV interview with megachurch pastor Rick Warren in Lake Forest Calif;0.0;0.03546483992860938;13;45
Most of the jobs that we lost were lost before the economic policies we put in place had any effect;1.0;0.14499463343978358;8;18
Europe and U.S. households waste 15 times more food than a person in Africa;0.75;-1;0;12
Says of a failed cloture vote on nominating Chuck Hagel for defense secretary: This is not a filibuster;0.25;0.02802625222119315;2;16
Says every school will be negatively impacted if Education Stability Fund is not tapped;1.0;0.0;1;12
Virginia ranked 35th in job creation in 2009 under Gov. Tim Kaine and moved up to third for 2010 while McDonnell has been in office;0.5;0.8616696065200133;5;23
I was the first member of Congress to call him Barack Obama a socialis;0.0;0.9325906963310431;6;12
Part of the increase in the cost of higher education has been because state support has dropped. We now spend under Governor Walker more on corrections than we do on higher education;0.5;0.915896817667617;8;30
We send a billion dollars to foreign countries every day because of our addiction to foreign oil;1.0;0.05011028069535939;6;15
Since I came into office we have increased the VA budget by 85 percent;0.5;0.008867324311106595;5;12
Sotomayor thinks that ones sex race and ethnicity ought to affect the decisions one renders from the bench;0.5;-1;0;16
South Korea doesnt pay the United States for U.S. troops that protect their country;0.0;1.0;1;12
While in the Illinois Senate Barack Obama passed tax cuts for hard-working families;0.75;0.02802625222119315;4;11
Every one of the mass shootings except two in America since 1950 have been in gun-free zones;0.5;0.756491741332596;4;15
Says U.S. is giving seven Alaskan islands to Russia;0.0;-1;0;7
Says Rick Scott raised property taxes;0.25;0.9667452787349287;2;4
Mitt Romney said we should let foreclosures hit the bottom;0.5;1.0;3;8
Says the military accounts for about 10 percent of Floridas economy;1.0;0.931719320201636;2;9
Theres a section in the Constitution called the Emoluments Clause that says no one nor their spouses can take money from foreigners. Hillary Clinton has to be guilty of 70 or 100 counts just on that one charge;0.25;0.17358250464020253;3;36
The woman named Wisconsins 2010 outstanding teacher of the year was laid off by the Milwaukee Public Schools that year under seniority and tenure rules that were eliminated by his Act 10 changes;0.5;0.027376552688345712;5;31
Medicaid expansion could cost the Commonwealth of Virginia over $1 billion a yea;0.0;0.12356166603953644;3;11
The Islamic State is so small it couldnt fill a DoubleAballpark in Charleston W. Va;0.0;1.0;1;13
There is no evidence that poor people abuse drugs more frequently than any other socio-economic group;0.0;1.0;2;14
Wisconsin is 1 in the Midwest for personal income growth over the year;1.0;0.931719320201636;4;11
The Democrats health care bills would provide free health care for illegal immigrants;0.0;0.0015757409053331894;6;11
If you apply for a job the chances are 1 in 7 that you are going to be denied that job unfairly if everybody is forced to use E-Verify;0.0;0.12069728174476291;10;27
Some politicians want to put new taxes on a lot of groceries;1.0;0.931719320201636;2;10
Says she never received nor sent any material that was marked classified on her private email server whilesecretary of state;0.0;0.0;1;18
The United States won every major battle of the Vietnam War. Every single one;0.5;0.021448143468658976;3;12
When I was growing up as a kid in the city of Milwaukee if we averaged 4 homicides a year in the entire city that was a record number;0.0;0.3163935099535444;10;27
Says gas costs $4.50 a gallon;0.25;-1;0;4
My opponent on day one of this campaign attacked me on Medicare and Medicare Advantage and that claim was found to be False;1.0;0.0;1;21
Al Franken said almost exactly what Trump said about John McCains military record;0.5;-1;0;11
Veterans unemployment is actually now lower than the general population. It was higher when I came into office;0.5;0.12356166603953644;6;16
In recent years Rep. LaTourette has sponsored legislation that would increase spending by 551.6 percent;0.0;1.0;2;13
Some city of Atlanta employees have not had raises in eight years;0.0;0.9715915483356817;3;10
Republicans approved 12 times larger tax breaks for people making over 350 grand than for the average middle-class person;0.75;0.9715915483356817;3;17
99% of NJ voters do NOT support hunting;0.0;-1;0;6
Forty aides who serve President Barack Obama owe $333485 in back taxes;0.75;0.02802625222119315;2;10
Says U.S. Senate candidate Tommy Thompson admitted that Washington D.C. changed him into an insider selling his influence to make millions from powerful special interests;0.0;0.02802625222119315;4;23
Factories are opening their doors at the fastest pace in almost two decades;0.75;0.17358250464020253;3;11
In New York City murders are up;0.25;1.0;2;5
Obama has asked for $932-million in earmarks literally $1-million for every day that hes been in Congress;0.75;1.0;1;15
Says Ronald Reagan repeatedly talked about how irresponsible it would be to allow the full faith and credit of the United States to be impaired in any kind of way;0.75;0.22681996058733578;8;28
We cut a record $15 billion from our state budget;0.5;1.0;1;8
Now we have ISIS coming over the U.S.-Mexico border;0.0;0.02802625222119315;2;7
For every single scientist that tells you global warming is happening and that its our faultI can stack up another group of reports that say just the opposite;0.0;0.06547901769190945;4;26
Says 94 percent of Wisconsin employers think the state is heading in the right direction and a majority say they will grow their companies in 2012;0.5;0.9780551526796815;7;24
Says Hillary Clintons plan is going to raise taxes and even double your taxes;0.25;4.416211204816278e-05;6;12
Millions of Americans are paying more and getting less under Obamacare;0.0;0.22681996058733578;4;9
When he took office in 2009 President Barack Obama had the biggest Democratic majorities in Congress since Lyndon Johnson;0.0;0.05622374668210495;6;17
Sen. McCains economic plan gives nearly $4-billion in tax breaks to the oil companies but doesnt provide any tax relief to more than 100-million middle-class families;0.25;0.055799972210727855;7;24
Says Barack Obama is getting his nominees confirmed faster than President George W. Bush was at the same time in his second term;0.0;0.7487182551601711;10;21
Says Obama promised to cut the deficit in half;1.0;0.012656547497611692;7;7
In 2009 Democratic Wisconsin state senators rammed through a billion-dollar tax hike in 24 hours with no public input;1.0;1.0;1;17
90% of Americans want national background checks that close loopholes;1.0;1.0;1;8
Dozens of artists including Justin Timberlake Jay Z and Rihanna are canceling Florida shows like Stevie Wonder in protest of stand your ground;0.0;0.05011028069535939;2;21
We have that program where immigrants come here and they have to bring a million dollars in order to get a green card if theyre going to create jobs;0.25;0.2571312947912312;11;27
Says Newt Gingrichs contract was with the lobbyists at Freddie Mac;1.0;-1;0;9
Privatizing Social Security was a bad idea when George W. Bush proposed it. Its a bad idea today. Sen. McCains campaign went even further suggesting to cut cost-of-living adjustments or to raise the retirement age;0.25;0.04552958527192663;10;33
On deporting illegal immigrants;1.0;-1;0;2
The countrys bankrupt;0.0;-1;0;1
We spend a staggering amount of money on health care over $2-trillion and almost twice as much as any other country per person;0.5;0.049760503210982465;8;21
Preventive care saves money;0.0;0.0;2;2
Says Connie Mack IV co-sponsored a bill to take a third of the Social Security Trust Fund give it in individual accounts to the senior citizens who then were to invest it in the stock market;0.0;0.019692834567398676;14;34
Our National Guard as we saw in the Midwest flooding cant function as effectively as it could. I was talking to National Guard representatives. Fifteen of their 17 helicopters in this region were overseas during the flooding;0.0;1.0;3;35
Fulton County has successfully reduced the number of pregnancies among 15- to 19-year-olds;1.0;0.931719320201636;2;11
Says the Texas House has a record number of new members joining our ranks;0.5;0.7919786324150858;6;12
Says Democrats cut $35 million from the state budget for Information Technology improvements;0.0;0.05011028069535939;2;11
Austins Pease Elementary is a school that was created as part of the Texas Constitution;0.0;0.0034629704172949305;3;13
I was pretty proud of being the only guy on the stage that ever had a job in the private sector;0.0;0.0007854708135659472;4;19
The 30 percent tax rate called for under President Barack Obamas proposed Buffett Rule is lower than the prescribed tax rate for millionaires already  not just for millionaires for people making over $200000;0.5;0.9712243223697339;5;31
Says U.S. Rep. Ted Yoho said African Americans should only be given three-fifths of a vote;0.0;0.0;1;14
We dont need a separate prescription drug database Pharmacies already have a database in place;0.0;1.0;1;13
A small business in my district needed 31 different permits and fees just to be able to expand;0.75;0.011366011892341765;4;16
The U.S. Department of Defense spends $80 million a year on prostate cancer research $25 million a year on ovarian cancer research and $150 million a year on breast cancer research;0.75;0.9043622264588638;11;29
FACT: Nothing in Obamacare forces people out of their health plans;0.0;0.021448143468658976;3;9
After J.D. Hayworth was voted out of Congress he became a registered lobbyist who was paid thousands by a Florida corporation to lobby the very committee he used to serve on;1.0;0.931719320201636;2;29
76 percent of doctors support the use of medical marijuan;0.25;0.7919786324150858;3;8
Department of Education officials investigating Virginia Tech shootings have not once gotten into the car and driven down to Blacksburg to talk to the police chief or the university president or to anyone else;1.0;0.021448143468658976;3;32
We are dealing with an administration that quite frankly has shown a reluctance to enforce the immigration law;0.5;0.0014044033656429589;2;16
When Social Security was passed there were all kinds of lawsuits just as there have been in the legal battle over the new health care law;1.0;0.027376552688345712;10;24
Says Damascus disincorporation would produce NO significant tax savings;0.0;-1;0;7
Scott Walker opposed a plan to help Wisconsin students refinance their student loans;0.0;0.0;2;11
Lee Zeldin missed 2/3rds of Veterans Affairs Hearing;0.0;1.0;1;6
I have won more elections than any chairman since 1938;0.5;-1;0;8
500 percent more traffic here;0.75;1.0;1;3
In Arizona there are only one and a half Border Patrol agents per every 10 square miles;0.0;0.06547901769190945;4;15
McCain says we cant have timelines to draw down our troops from Iraq;0.5;0.0;2;11
In Wisconsin a woman only earns 80 cents for every $1 a man earns;0.75;0.931719320201636;4;12
Loranne Ausleys a financial train wreck for taxpayers  pushing gas taxes property taxes taxes on seniors;0.0;-1;0;14
Grocery prices have risen significantly over the past year or so;0.25;1.0;2;9
Sen. Kay Bailey Hutchisons concession speech came with less than 20 percent of the precincts having been counted;0.75;0.22681996058733578;4;16
I think we came down here to Florida one time but we werent actively fundraising here;0.0;0.0;1;14
Canadian-born Ted Cruz has had a double passport;0.0;0.0;1;6
Says Holly Turner failed to vote in five straight Republican primaries;1.0;1.0;1;9
The White House budget plan will bring domestic discretionary spending to its lowest share of our economy since Dwight Eisenhower was president;0.5;0.015267485314465867;9;20
The California governor says yes to poisoning more children with mercury and aluminum in vaccines;0.0;-1;0;13
Says Donald Trump has outlined policies that read like a Kremlin wish list;0.75;1.0;2;11
Says Congressmen Paul Ryan and Todd Akin co-sponsored legislation to limit federal funding for abortion to victims of forcible rape;1.0;0.021448143468658976;3;18
Says Hillary Clinton wants to abolish the Second Amendment;0.0;0.012752668006507428;6;7
Less than half of the poorest American households have a home Internet subscription;1.0;0.7919786324150858;3;11
Said he is the only Democratic candidate for state attorney general who has represented the entire state of Georgia;0.25;0.9325906963310431;6;17
In 20 years there will be enough Muslim voters in the U.S. to elect the president by themselves;0.0;0.09063167308520736;7;16
During the past four years average wages have barely budged;1.0;0.0;2;8
Donald Trump Protester Speaks Out: I Was Paid $3500 To Protest Trumps Rally;0.0;-1;0;11
Says Vladimir Putin said President Obama and his fellow Democrats are either idiots or deliberately trying to destroy their own economy;0.0;0.027376552688345712;5;19
McCain supports tax breaks for companies that ship jobs overseas;0.25;4.416211204816278e-05;6;8
ISIS is running through a border made porous by Barack Obamas policies;0.0;0.0;1;10
Job losses are so certain under this new cap-and-tax plan that it includes a provision accommodating newly unemployed workers from the resulting dried-up energy sector to the tune of $4.2 billion over eight years. So much for creating jobs;0.75;0.0;3;37
Says under federal law we do not have any limitation on the number of guns and bullets we can buy;1.0;0.7919786324150858;6;18
Studies have shown that voter fraud is non-existent in Texas;0.0;0.0006011110785290041;3;8
Extending current tax rates would average more than $100000 a year to millionaires and even billionaires;0.75;0.9712243223697339;5;14
Over 22000 unique Internet Protocol addresses  in Wisconsin alone  have downloaded child pornography;0.75;-1;0;11
Its factually correct to say that Jennifer Brunner inherited at least 18 lawsuits when she came into the office that were a result of Ken Blackwells mismanagement of the 2004 election;0.0;0.9200711463857715;4;29
The ACLU has filed a suit to end prayer from the military completely;0.0;0.000435872652613134;6;11
Under President George W. Bush prosecution of gun crimes was 30 percent higher than it is under President Obama;0.25;0.9624115420337865;7;17
There are 300000 babies born deformed every year in this country because of women who are alcoholics while theyre carrying those children to term;0.0;0.011366011892341765;4;22
Says were losing one voter every 13 minutes;0.75;-1;0;6
Today we have two Vietnams side by side North and South exchanging and working;0.0;0.0;1;12
A data system that goes along with Common Core is designed to collect up to 400 data points on each child which can include personally identifiable data;0.25;0.0034629704172949305;3;25
Alison Alter got an F in attendance in 2016 as an Austin parks board member and was removed by a unanimous vote of the Austin City Council;0.0;0.931719320201636;2;25
Says he got lobbied by a woman with late-stage cancer about vaccinating Texas girls against a virus that can cause cervical cancer;0.0;0.0;1;20
Florida shelled out more money for drug testing than it saved by denying welfare benefits to people who tested positive for drugs;1.0;0.17358250464020253;3;20
Illegal immigration is lower than its been in 40 years;0.75;0.09063167308520736;7;8
Ive got a 94 percent career voting record in Congress while Bill Nelson has a 92 percent voting record;1.0;-1;0;17
When I was secretary of state I had a very high approval rating;1.0;0.6717612205366741;4;11
Kesha Rogers is not a Democrat;0.0;1.0;1;4
Says House Republicans spent $50 million on 33 votes to repeal Obamacare;0.0;0.02802625222119315;2;10
Democrats are poised now to cause this largest tax increase in U.S. history;0.0;0.02802625222119315;4;11
Says under Mayor Cory Booker Newark has seen violent crime up five years in a row murder up five years in a row;0.5;1.0;6;21
Seventy of Ohios 88 counties now have more than 25 percent of their residents eligible for emergency food;1.0;0.17358250464020242;6;16
Americanschools are more segregated than they were in the 1960s;0.75;0.9857961596087167;3;8
I was filibustered;0.75;-1;0;1
It was President Obamas inaction that caused over three weeks to go by before he even approved the governors plan to protect our marsh;0.5;0.0;2;22
The Chinese last year probably stole $360 billion inintellectual property from the United States;0.75;1.0;2;12
Almost nine out of every 10 pennies that would be spent turning a 200-mile stretch of Interstate 70 into a toll road would be from folks outside Missouri;0.25;0.990380143088385;5;26
Greg Abbott said it would be a waste to expand pre-k to all Texas children;0.25;0.12356166603953644;3;13
It costs us logistically three times more to fight in Afghanistan than it does in any other place;0.0;0.3163935099535444;5;16
Some 500 detainees were released from Guantanamo during the Bush administration;0.75;1.0;3;9
Youre more likely to be the victim of a violent crime in Milwaukee than in 96 percent of the country;0.5;0.2886827840122874;8;18
The average person who gets the minimum wage in America is 35 years old;0.25;0.07176436345775172;5;12
The majority of public funding for the Marlins stadium came from hotel taxes the burden of which is incurred by tourists who are visiting our city NOT the resident taxpayers;0.5;0.9857961596087167;3;28
More people today are leaving Virginia than moving in;0.75;-1;0;7
With Rick Scott there are more funds for preschool education;0.25;1.0;2;8
The children coming across the southern U.S. border were never examined after they got here and quarantined if they had a disease. They were just sent out across the country. Many of them had measles We now have an outbreak of it all because of our immigration policy;0.0;0.025751374600273325;7;46
The Mack Penny Plan for the federal budget would balance our budget by 2019 and continues to gain support;0.5;0.06547901769190945;4;17
Under the Arizona immigration law police are required to check immigration status if someones lawn is overgrown or if a dog is barking too loudly;0.75;0.12356166603953644;3;23
As a result of the House Republican bill the nonpartisan Congressional Budget Office now confirms that families will see their health care premiums reduced by up to 10 percent;0.5;0.12356166603953644;15;27
Says Thomas Jefferson helped craft the Constitution;0.0;-1;0;5
Says U.S. Rep. Tammy Baldwin a candidate for Senate supports raising taxes by $858 billion;0.25;0.001074772489608855;3;13
Right now here in Texas wind power is already cheaper than dirty fossil fuels;1.0;-1;0;12
Says the Obama administration plans to reduce the number of beds devoted to holding individuals violating immigration laws and to release hundreds of dangerous criminals into our communities;0.25;0.0061917097684274225;6;26
Says Democratic challenger Russ Feingold was the deciding vote on Obamacare;0.25;0.0;7;9
Florida has the most errors and exonerations from death row;0.5;1.0;2;8
A recent economic uptick appears to coincide with the expectation of a new Republican Congress;0.0;1.0;1;13
There is no precedent for what the Democrats are doing with this deception. We have never written a reconciliation bill to amend a law that does not exist;0.5;0.05622374668210495;6;26
I was one of the few very few who voted `no on the Iran deal;0.0;0.17358250464020242;6;13
He Kirk did violate Pentagon rules twice actually for improperly mingling politics with his military service;1.0;0.0;1;14
Oregon has never before tried to create a land-use plan for what it should look like for 50 years;1.0;1.0;1;17
On expanding Medicaid under the Affordable Care Act;0.0;0.0;3;6
Obamas plan to raise the capital gains tax hurts the middle class;0.25;0.00454157857818982;7;10
The House Zika bill limits access to birth control services needed to help curb the spread of the virus in Puerto Rico;0.5;0.02802625222119315;4;20
Says the claim that 40 percent of guns are sold without background checks traces to information gathered before background checks were even required;0.5;0.6656948609440592;5;21
Doctors kill about 250000 people a year in botched surgeries;0.0;0.931719320201636;2;8
The White House branded the memorial service for the Tucson shootings with a Together We Thrive logo and slogan;0.0;0.02802625222119315;2;17
Obama changed the rules in Washington. Gone are the free gifts from lobbyists. Gone are the fancy airplane rides for nothing;0.5;0.0;1;19
By the end of this budget Im in right now taxes will have been cut $4.7 billion in my state;1.0;0.9857961596087167;3;18
Says JoAnne Kloppenburg has told us she thinks its her job to promote a more equal society;0.75;-1;0;15
President Eisenhower on the night before the Normandy invasionwrote a letter of resignation to the United States Army for the failure of the landings at Normandy;0.0;0.22681996058733578;4;24
25 percent of our economy is the financial sector;0.25;0.931719320201636;4;7
Barack Obama has reversed on his commitment to begin withdrawing American troops from Iraq immediately;0.0;0.021448143468658976;3;13
Illegal immigration and the crime rate are as low as theyve been in decades;0.75;0.0007854708135659472;4;12
Between 2008 and 2014 criminal aliens accounted for 38 percentof all murder convictions in the five states of California Texas Arizona Florida and New York;0.0;0.17358250464020253;3;23
Repealing Obamacare saves our nation more than $2 trillion;0.0;0.9977293450255158;2;7
Statistics show that more people at this time telecommute than they ride carpools mass transit bicycle or walk;0.5;0.9667452787349287;2;16
We have constitutional amendment that says that theres a ban on drilling right off Floridas coast;0.0;0.02802625222119315;2;14
In President Barack Obamas 2015 State of the Union address the words al-Qaida were never used the first time those words have not been used in a State of the Union address since February 2001;1.0;0.9771734178451738;10;33
McCain voted 19 times against a minimum-wage increase;1.0;-1;0;6
Sen. Arlen Specters party switch could end up giving Republicans the ability to filibuster judicial nominees at the Judiciary Committee level so that the nominees never get out of committee;0.75;0.0034629704172949305;3;28
Says only four Texas legislators voted against a law giving in-state tuition rates to certain illegal immigrants;1.0;1.0;1;15
Oregon is the most trade-dependent state in the natio;0.0;0.17358250464020253;3;7
In fact New Jersey is a donor state we get 61 cents back on every dollar we send to Washington. And interestingly Kentucky gets $1.51 on every dollar they send to Washington;1.0;0.9667452787349287;2;30
