Data:    (DD/MM/AAAA)24/4/2019
Palavra: GOING
Palavra: TO
Palavra: BE
Probabilidade: 0.0
Palavra: TO
Palavra: BE
Palavra: ABLE
Probabilidade: 0.0
Palavra: BE
Palavra: ABLE
Palavra: TO
Probabilidade: 0.0
Palavra: ABLE
Palavra: TO
Palavra: BURN
Probabilidade: 0.0
Palavra: TO
Palavra: BURN
Palavra: COAL
Probabilidade: 0.0
Palavra: BURN
Palavra: COAL
Palavra: VERY
Probabilidade: 0.0
Palavra: COAL
Palavra: VERY
Palavra: LIMITEDLY
Probabilidade: 0.0
Palavra: VERY
Palavra: LIMITEDLY
Palavra: IN
Probabilidade: 0.0
Palavra: LIMITEDLY
Palavra: IN
Palavra: THE
Probabilidade: 0.0
Palavra: IN
Palavra: THE
Palavra: EXISTING
Probabilidade: 0.0
Palavra: THE
Palavra: EXISTING
Palavra: PLANTS.
Probabilidade: 0.0
['0', 'What (the Obama administration is) going to come out with in the next several months is youre not even going to be able to burn coal very limitedly in the existing plants.']
0
1.0
Palavra: WE
Palavra: CUT
Palavra: BUSINESS
Probabilidade: 0.75
Palavra: CUT
Palavra: BUSINESS
Palavra: TAXES
Probabilidade: 0.75
Palavra: BUSINESS
Palavra: TAXES
Palavra: SO
Probabilidade: 0.75
Palavra: TAXES
Palavra: SO
Palavra: TODAY
Probabilidade: 0.75
Palavra: SO
Palavra: TODAY
Palavra: 70
Probabilidade: 0.75
Palavra: TODAY
Palavra: 70
Palavra: PERCENT
Probabilidade: 0.75
Palavra: 70
Palavra: PERCENT
Palavra: OF
Probabilidade: 0.75
Palavra: PERCENT
Palavra: OF
Palavra: OUR
Probabilidade: 0.75
Palavra: OF
Palavra: OUR
Palavra: BUSINESSES
Probabilidade: 0.75
Palavra: OUR
Palavra: BUSINESSES
Palavra: DONT
Probabilidade: 0.75
Palavra: BUSINESSES
Palavra: DONT
Palavra: PAY
Probabilidade: 0.75
Palavra: DONT
Palavra: PAY
Palavra: A
Probabilidade: 0.75
Palavra: PAY
Palavra: A
Palavra: BUSINESS
Probabilidade: 0.75
Palavra: A
Palavra: BUSINESS
Palavra: TAX.
Probabilidade: 0.75
['0.75', 'We cut business taxes so today 70 percent of our businesses dont pay a business tax.']
0.75
0.8000000007450581
Palavra: SAYS
Palavra: MARK
Palavra: PRYOR
Probabilidade: 0.75
Palavra: MARK
Palavra: PRYOR
Palavra: VOTES
Probabilidade: 0.75
Palavra: PRYOR
Palavra: VOTES
Palavra: WITH
Probabilidade: 0.75
Palavra: VOTES
Palavra: WITH
Palavra: OBAMA
Probabilidade: 0.75
Palavra: WITH
Palavra: OBAMA
Palavra: 93
Probabilidade: 0.75
Palavra: OBAMA
Palavra: 93
Palavra: PERCENT
Probabilidade: 0.75
Palavra: 93
Palavra: PERCENT
Palavra: OF
Probabilidade: 0.75
Palavra: PERCENT
Palavra: OF
Palavra: THE
Probabilidade: 0.75
Palavra: OF
Palavra: THE
Palavra: TIME.
Probabilidade: 0.75
['0.75', 'Says Mark Pryor votes with Obama 93 percent of the time.']
0.75
0.7999992370605469
Palavra: WE
Palavra: HAVE
Palavra: A
Probabilidade: 0.5
Palavra: HAVE
Palavra: A
Palavra: FEDERAL
Probabilidade: 1.0
Palavra: A
Palavra: FEDERAL
Palavra: GOVERNMENT
Probabilidade: 1.0
Palavra: FEDERAL
Palavra: GOVERNMENT
Palavra: THAT
Probabilidade: 1.0
Palavra: GOVERNMENT
Palavra: THAT
Palavra: THINKS
Probabilidade: 1.0
Palavra: THAT
Palavra: THINKS
Palavra: THEY
Probabilidade: 1.0
Palavra: THINKS
Palavra: THEY
Palavra: HAVE
Probabilidade: 1.0
Palavra: THEY
Palavra: HAVE
Palavra: THE
Probabilidade: 1.0
Palavra: HAVE
Palavra: THE
Palavra: AUTHORITY
Probabilidade: 1.0
Palavra: THE
Palavra: AUTHORITY
Palavra: TO
Probabilidade: 1.0
Palavra: AUTHORITY
Palavra: TO
Palavra: REGULATE
Probabilidade: 1.0
Palavra: TO
Palavra: REGULATE
Palavra: OUR
Probabilidade: 1.0
Palavra: REGULATE
Palavra: OUR
Palavra: TOILET
Probabilidade: 1.0
Palavra: OUR
Palavra: TOILET
Palavra: SEATS.
Probabilidade: 1.0
['1', 'We have a federal government that thinks they have the authority to regulate our toilet seats.']
1
1.0
Palavra: AUSTIN
Palavra: IS
Palavra: A
Probabilidade: 1.0
Palavra: IS
Palavra: A
Palavra: CITY
Probabilidade: 1.0
Palavra: A
Palavra: CITY
Palavra: THAT
Probabilidade: 1.0
Palavra: CITY
Palavra: THAT
Palavra: HAS
Probabilidade: 1.0
Palavra: THAT
Palavra: HAS
Palavra: BASICALLY
Probabilidade: 1.0
Palavra: HAS
Palavra: BASICALLY
Palavra: DOUBLED
Probabilidade: 1.0
Palavra: BASICALLY
Palavra: DOUBLED
Palavra: IN
Probabilidade: 1.0
Palavra: DOUBLED
Palavra: IN
Palavra: SIZE
Probabilidade: 1.0
Palavra: IN
Palavra: SIZE
Palavra: EVERY
Probabilidade: 1.0
Palavra: SIZE
Palavra: EVERY
Palavra: 25
Probabilidade: 1.0
Palavra: EVERY
Palavra: 25
Palavra: YEARS
Probabilidade: 1.0
Palavra: 25
Palavra: YEARS
Palavra: OR
Probabilidade: 1.0
Palavra: YEARS
Palavra: OR
Palavra: SO
Probabilidade: 1.0
Palavra: OR
Palavra: SO
Palavra: SINCE
Probabilidade: 1.0
Palavra: SO
Palavra: SINCE
Palavra: IT
Probabilidade: 1.0
Palavra: SINCE
Palavra: IT
Palavra: WAS
Probabilidade: 1.0
Palavra: IT
Palavra: WAS
Palavra: FOUNDED.
Probabilidade: 1.0
['1', 'Austin is a city that has basically doubled in size every 25 years or so since it was founded.']
1
1.0
Palavra: THE
Palavra: NUCLEAR
Palavra: TEST
Probabilidade: 1.0
Palavra: NUCLEAR
Palavra: TEST
Palavra: CONDUCTED
Probabilidade: 1.0
Palavra: TEST
Palavra: CONDUCTED
Palavra: IN
Probabilidade: 1.0
Palavra: CONDUCTED
Palavra: IN
Palavra: OUR
Probabilidade: 1.0
Palavra: IN
Palavra: OUR
Palavra: NATION
Probabilidade: 1.0
Palavra: OUR
Palavra: NATION
Palavra: THIS
Probabilidade: 1.0
Palavra: NATION
Palavra: THIS
Palavra: TIME
Probabilidade: 1.0
Palavra: THIS
Palavra: TIME
Palavra: IS
Probabilidade: 1.0
Palavra: TIME
Palavra: IS
Palavra: THE
Probabilidade: 1.0
Palavra: IS
Palavra: THE
Palavra: EARTHS
Probabilidade: 1.0
Palavra: THE
Palavra: EARTHS
Palavra: 2054TH
Probabilidade: 1.0
Palavra: EARTHS
Palavra: 2054TH
Palavra: NUCLEAR
Probabilidade: 1.0
Palavra: 2054TH
Palavra: NUCLEAR
Palavra: TEST.
Probabilidade: 1.0
Palavra: NUCLEAR
Palavra: TEST.
Palavra: THE
Probabilidade: 1.0
Palavra: TEST.
Palavra: THE
Palavra: FIVE
Probabilidade: 1.0
Palavra: THE
Palavra: FIVE
Palavra: PERMANENT
Probabilidade: 1.0
Palavra: FIVE
Palavra: PERMANENT
Palavra: MEMBERS
Probabilidade: 1.0
Palavra: PERMANENT
Palavra: MEMBERS
Palavra: OF
Probabilidade: 1.0
Palavra: MEMBERS
Palavra: OF
Palavra: THE
Probabilidade: 1.0
Palavra: OF
Palavra: THE
Palavra: U.N.
Probabilidade: 1.0
Palavra: THE
Palavra: U.N.
Palavra: SECURITY
Probabilidade: 1.0
Palavra: U.N.
Palavra: SECURITY
Palavra: COUNCIL
Probabilidade: 1.0
Palavra: SECURITY
Palavra: COUNCIL
Palavra: HAVE
Probabilidade: 1.0
Palavra: COUNCIL
Palavra: HAVE
Palavra: CONDUCTED
Probabilidade: 1.0
Palavra: HAVE
Palavra: CONDUCTED
Palavra: 99.99
Probabilidade: 1.0
Palavra: CONDUCTED
Palavra: 99.99
Palavra: PERCENT
Probabilidade: 1.0
Palavra: 99.99
Palavra: PERCENT
Palavra: OF
Probabilidade: 1.0
Palavra: PERCENT
Palavra: OF
Palavra: THE
Probabilidade: 0.75
Palavra: OF
Palavra: THE
Palavra: TOTAL
Probabilidade: 1.0
Palavra: THE
Palavra: TOTAL
Palavra: NUCLEAR
Probabilidade: 1.0
Palavra: TOTAL
Palavra: NUCLEAR
Palavra: TESTS.
Probabilidade: 1.0
['1', 'The nuclear test conducted in our nation this time is the Earths 2054th nuclear test. The five permanent members of the U.N. Security Council have conducted 99.99 percent of the total nuclear tests.']
1
1.0
Palavra: IN
Palavra: THE
Palavra: CASE
Probabilidade: 0.0
Palavra: THE
Palavra: CASE
Palavra: OF
Probabilidade: 0.0
Palavra: CASE
Palavra: OF
Palavra: A
Probabilidade: 0.0
Palavra: OF
Palavra: A
Palavra: CATASTROPHIC
Probabilidade: 0.0
Palavra: A
Palavra: CATASTROPHIC
Palavra: EVENT
Probabilidade: 0.0
Palavra: CATASTROPHIC
Palavra: EVENT
Palavra: THE
Probabilidade: 0.0
Palavra: EVENT
Palavra: THE
Palavra: ATLANTA-AREA
Probabilidade: 0.0
Palavra: THE
Palavra: ATLANTA-AREA
Palavra: OFFICES
Probabilidade: 0.0
Palavra: ATLANTA-AREA
Palavra: OFFICES
Palavra: OF
Probabilidade: 0.0
Palavra: OFFICES
Palavra: OF
Palavra: THE
Probabilidade: 0.0
Palavra: OF
Palavra: THE
Palavra: CENTERS
Probabilidade: 0.0
Palavra: THE
Palavra: CENTERS
Palavra: FOR
Probabilidade: 0.0
Palavra: CENTERS
Palavra: FOR
Palavra: DISEASE
Probabilidade: 0.0
Palavra: FOR
Palavra: DISEASE
Palavra: CONTROL
Probabilidade: 0.0
Palavra: DISEASE
Palavra: CONTROL
Palavra: AND
Probabilidade: 0.0
Palavra: CONTROL
Palavra: AND
Palavra: PREVENTION
Probabilidade: 0.0
Palavra: AND
Palavra: PREVENTION
Palavra: WILL
Probabilidade: 0.0
Palavra: PREVENTION
Palavra: WILL
Palavra: SELF-DESTRUCT.
Probabilidade: 0.0
['0', 'In the case of a catastrophic event the Atlanta-area offices of the Centers for Disease Control and Prevention will self-destruct.']
0
1.0
Palavra: UNDER
Palavra: PRESIDENT
Palavra: GEORGE
Probabilidade: 1.0
Palavra: PRESIDENT
Palavra: GEORGE
Palavra: W.
Probabilidade: 1.0
Palavra: GEORGE
Palavra: W.
Palavra: BUSH
Probabilidade: 1.0
Palavra: W.
Palavra: BUSH
Palavra: WE
Probabilidade: 1.0
Palavra: BUSH
Palavra: WE
Palavra: ADDED
Probabilidade: 1.0
Palavra: WE
Palavra: ADDED
Palavra: $4.9
Probabilidade: 1.0
Palavra: ADDED
Palavra: $4.9
Palavra: TRILLION
Probabilidade: 1.0
Palavra: $4.9
Palavra: TRILLION
Palavra: TO
Probabilidade: 1.0
Palavra: TRILLION
Palavra: TO
Palavra: THE
Probabilidade: 1.0
Palavra: TO
Palavra: THE
Palavra: DEBT.
Probabilidade: 1.0
Palavra: THE
Palavra: DEBT.
Palavra: UNDER
Probabilidade: 1.0
Palavra: DEBT.
Palavra: UNDER
Palavra: PRESIDENT
Probabilidade: 1.0
Palavra: UNDER
Palavra: PRESIDENT
Palavra: OBAMA
Probabilidade: 1.0
Palavra: PRESIDENT
Palavra: OBAMA
Palavra: WEVE
Probabilidade: 1.0
Palavra: OBAMA
Palavra: WEVE
Palavra: ADDED
Probabilidade: 1.0
Palavra: WEVE
Palavra: ADDED
Palavra: $6.5
Probabilidade: 1.0
Palavra: ADDED
Palavra: $6.5
Palavra: TRILLION
Probabilidade: 1.0
Palavra: $6.5
Palavra: TRILLION
Palavra: TO
Probabilidade: 1.0
Palavra: TRILLION
Palavra: TO
Palavra: THE
Probabilidade: 1.0
Palavra: TO
Palavra: THE
Palavra: DEBT.
Probabilidade: 1.0
['1', 'Under President George W. Bush we added $4.9 trillion to the debt. Under President Obama weve added $6.5 trillion to the debt.']
1
1.0
Numero de frases:    10
Erro positivo:   0
Erro negativo:   -2.422192297826598
Erro total:      2.422192297826598
Contagem de Erros Positivos:     0
Contagem de Erros Negativos:     4
