text;ground_truth;found;phrases_found;out_of
The radiation coming from the new TSA body scanners is equivalent to about three minutes worth of air travel by anybody say at 30000 feet;1.0;0.05317544346271097;9;24
If Fox News presidential debate rules had been in place during the1992 electionBill Clinton wouldnt have beenon the stage;0.25;0.03799288206892126;7;18
U.S. Senate candidate Todd Akin was partly right that a womans body has a way of shutting down so that a pregnancy doesnt occur if shes raped;0.0;0.3176156700302364;14;26
The American Academy of Pediatrics supports banning guns;0.75;1.0;1;7
Barbara Boxer voted to cut spending on Medicare benefits by $500 billion cuts so costly to hospitals and nursing homes that they could stop taking Medicare altogether;0.25;0.060955928710751395;13;26
Global warming is a hoax;0.0;0.006631148777885398;4;4
Says that we brought CHI Manufacturing that had business in China back to Texas;0.25;0.18257456486023171;8;13
This year the Blackstone Valley Mayoral Academy became the first public school in Rhode Island history to have 100 percent of its elementary-age students proficient in reading on state assessments;0.75;0.253322181744676;19;29
The cap-and-trade bill will mean 2 million jobs lost;0.25;0.3447578753767554;8;8
The new health care law crushes small businesses with billions in penalties;0.0;0.0;6;11
The fact is that although we have had a president who is opposed to abortion over the last eight years abortions have not gone down.	abortion	barack-obama	President	Illinois	democrat	70	71	160	163	9	a TV interview with megachurch pastor Rick Warren in Lake Forest Calif;0.0;0.10448547502148253;31;46
Most of the jobs that we lost were lost before the economic policies we put in place had any effect;1.0;0.44601977238761403;15;19
Europe and U.S. households waste 15 times more food than a person in Africa;0.75;0.8426617354375814;8;13
Says of a failed cloture vote on nominating Chuck Hagel for defense secretary: This is not a filibuster;0.25;0.2154120516382627;8;17
Says every school will be negatively impacted if Education Stability Fund is not tapped;1.0;0.04146571084178763;6;13
Virginia ranked 35th in job creation in 2009 under Gov. Tim Kaine and moved up to third for 2010 while McDonnell has been in office;0.5;0.3454929803023966;15;24
I was the first member of Congress to call him Barack Obama a socialis;0.0;0.4624415456015738;10;13
Part of the increase in the cost of higher education has been because state support has dropped. We now spend under Governor Walker more on corrections than we do on higher education;0.5;0.8331495045720865;22;31
We send a billion dollars to foreign countries every day because of our addiction to foreign oil;1.0;0.13694023573395098;11;16
Since I came into office we have increased the VA budget by 85 percent;0.5;0.5531719499707926;11;13
Sotomayor thinks that ones sex race and ethnicity ought to affect the decisions one renders from the bench;0.5;0.9418036838817487;7;17
South Korea doesnt pay the United States for U.S. troops that protect their country;0.0;0.6304712296849302;9;13
While in the Illinois Senate Barack Obama passed tax cuts for hard-working families;0.75;0.18257456486023171;8;12
Every one of the mass shootings except two in America since 1950 have been in gun-free zones;0.5;0.4027973772532364;9;16
Says U.S. is giving seven Alaskan islands to Russia;0.0;0.006631148777885398;4;8
Says Rick Scott raised property taxes;0.25;0.6626075539154948;4;5
Mitt Romney said we should let foreclosures hit the bottom;0.5;0.9608661597779518;6;9
Says the military accounts for about 10 percent of Floridas economy;1.0;0.7394707461003566;8;10
Theres a section in the Constitution called the Emoluments Clause that says no one nor their spouses can take money from foreigners. Hillary Clinton has to be guilty of 70 or 100 counts just on that one charge;0.25;0.10883668174520145;18;37
The woman named Wisconsins 2010 outstanding teacher of the year was laid off by the Milwaukee Public Schools that year under seniority and tenure rules that were eliminated by his Act 10 changes;0.5;0.16373138413963195;16;32
Medicaid expansion could cost the Commonwealth of Virginia over $1 billion a yea;0.0;0.158878993181376;9;12
The Islamic State is so small it couldnt fill a DoubleAballpark in Charleston W. Va;0.0;1.0;4;14
There is no evidence that poor people abuse drugs more frequently than any other socio-economic group;0.0;0.7926102873343807;7;15
Wisconsin is 1 in the Midwest for personal income growth over the year;1.0;0.328285743990952;10;12
The Democrats health care bills would provide free health care for illegal immigrants;0.0;0.018078215436003076;11;12
If you apply for a job the chances are 1 in 7 that you are going to be denied that job unfairly if everybody is forced to use E-Verify;0.0;0.22754299295260894;20;28
Some politicians want to put new taxes on a lot of groceries;1.0;0.5724913460852147;7;11
Says she never received nor sent any material that was marked classified on her private email server whilesecretary of state;0.0;0.13201536669708713;7;19
The United States won every major battle of the Vietnam War. Every single one;0.5;0.2154120516382627;8;13
When I was growing up as a kid in the city of Milwaukee if we averaged 4 homicides a year in the entire city that was a record number;0.0;0.614637297860683;20;28
Says gas costs $4.50 a gallon;0.25;1.0;1;5
My opponent on day one of this campaign attacked me on Medicare and Medicare Advantage and that claim was found to be False;1.0;0.04903877980824589;12;22
Al Franken said almost exactly what Trump said about John McCains military record;0.5;0.04343702664691851;7;12
Veterans unemployment is actually now lower than the general population. It was higher when I came into office;0.5;0.5565992985030684;13;17
In recent years Rep. LaTourette has sponsored legislation that would increase spending by 551.6 percent;0.0;0.5736238786912025;6;14
Some city of Atlanta employees have not had raises in eight years;0.0;0.9120993977502282;8;11
Republicans approved 12 times larger tax breaks for people making over 350 grand than for the average middle-class person;0.75;0.14910912918050057;9;18
99% of NJ voters do NOT support hunting;0.0;0.9941217447653126;3;7
Forty aides who serve President Barack Obama owe $333485 in back taxes;0.75;0.9608661597779518;4;11
Says U.S. Senate candidate Tommy Thompson admitted that Washington D.C. changed him into an insider selling his influence to make millions from powerful special interests;0.0;0.1536631345637226;14;24
Factories are opening their doors at the fastest pace in almost two decades;0.75;0.4977143285761073;6;12
In New York City murders are up;0.25;1.0;4;6
Obama has asked for $932-million in earmarks literally $1-million for every day that hes been in Congress;0.75;0.18627024170124673;10;16
Says Ronald Reagan repeatedly talked about how irresponsible it would be to allow the full faith and credit of the United States to be impaired in any kind of way;0.75;0.06734941702962405;20;29
We cut a record $15 billion from our state budget;0.5;0.13201536669708713;7;9
Now we have ISIS coming over the U.S.-Mexico border;0.0;0.6477077436117803;5;8
For every single scientist that tells you global warming is happening and that its our faultI can stack up another group of reports that say just the opposite;0.0;0.10034284782409908;14;27
Says 94 percent of Wisconsin employers think the state is heading in the right direction and a majority say they will grow their companies in 2012;0.5;0.31166575596550183;17;25
Says Hillary Clintons plan is going to raise taxes and even double your taxes;0.25;0.012239819808897323;11;13
Millions of Americans are paying more and getting less under Obamacare;0.0;0.46437337061019934;8;10
When he took office in 2009 President Barack Obama had the biggest Democratic majorities in Congress since Lyndon Johnson;0.0;0.23059801270329938;12;18
Sen. McCains economic plan gives nearly $4-billion in tax breaks to the oil companies but doesnt provide any tax relief to more than 100-million middle-class families;0.25;0.18257456486023171;16;25
Says Barack Obama is getting his nominees confirmed faster than President George W. Bush was at the same time in his second term;0.0;0.5736238786912025;18;22
Says Obama promised to cut the deficit in half;1.0;0.18257456486023171;8;8
In 2009 Democratic Wisconsin state senators rammed through a billion-dollar tax hike in 24 hours with no public input;1.0;0.8483311326235952;10;18
90% of Americans want national background checks that close loopholes;1.0;0.8483311326235952;5;9
Dozens of artists including Justin Timberlake Jay Z and Rihanna are canceling Florida shows like Stevie Wonder in protest of stand your ground;0.0;0.06731881271093998;5;22
We have that program where immigrants come here and they have to bring a million dollars in order to get a green card if theyre going to create jobs;0.25;0.6086776742662052;22;28
Says Newt Gingrichs contract was with the lobbyists at Freddie Mac;1.0;0.19526403171319373;5;10
Privatizing Social Security was a bad idea when George W. Bush proposed it. Its a bad idea today. Sen. McCains campaign went even further suggesting to cut cost-of-living adjustments or to raise the retirement age;0.25;0.01852925048012055;20;34
On deporting illegal immigrants;1.0;0.0;1;3
The countrys bankrupt;0.0;0.0;1;2
We spend a staggering amount of money on health care over $2-trillion and almost twice as much as any other country per person;0.5;0.1382111655354491;17;22
Preventive care saves money;0.0;0.017133257191285667;3;3
Says Connie Mack IV co-sponsored a bill to take a third of the Social Security Trust Fund give it in individual accounts to the senior citizens who then were to invest it in the stock market;0.0;0.11885396945041937;29;35
Our National Guard as we saw in the Midwest flooding cant function as effectively as it could. I was talking to National Guard representatives. Fifteen of their 17 helicopters in this region were overseas during the flooding;0.0;0.4587036942857935;15;36
Fulton County has successfully reduced the number of pregnancies among 15- to 19-year-olds;1.0;0.6477077436117803;5;12
Says the Texas House has a record number of new members joining our ranks;0.5;0.42344668171584887;9;13
Says Democrats cut $35 million from the state budget for Information Technology improvements;0.0;0.0466190385019839;7;12
Austins Pease Elementary is a school that was created as part of the Texas Constitution;0.0;0.23059801270329938;9;14
I was pretty proud of being the only guy on the stage that ever had a job in the private sector;0.0;0.35081616566593166;15;20
The 30 percent tax rate called for under President Barack Obamas proposed Buffett Rule is lower than the prescribed tax rate for millionaires already  not just for millionaires for people making over $200000;0.5;0.34942561473735456;23;32
Says U.S. Rep. Ted Yoho said African Americans should only be given three-fifths of a vote;0.0;0.13201536669708713;7;15
We dont need a separate prescription drug database Pharmacies already have a database in place;0.0;0.7768349828013796;9;14
A small business in my district needed 31 different permits and fees just to be able to expand;0.75;0.024590534262945107;10;17
The U.S. Department of Defense spends $80 million a year on prostate cancer research $25 million a year on ovarian cancer research and $150 million a year on breast cancer research;0.75;0.8331495045720865;22;30
FACT: Nothing in Obamacare forces people out of their health plans;0.0;0.08518205788397992;7;10
After J.D. Hayworth was voted out of Congress he became a registered lobbyist who was paid thousands by a Florida corporation to lobby the very committee he used to serve on;1.0;0.8037737358387078;17;30
76 percent of doctors support the use of medical marijuan;0.25;0.513599138645431;7;9
Department of Education officials investigating Virginia Tech shootings have not once gotten into the car and driven down to Blacksburg to talk to the police chief or the university president or to anyone else;1.0;0.22383639426265223;19;33
We are dealing with an administration that quite frankly has shown a reluctance to enforce the immigration law;0.5;0.05307860057166147;11;17
When Social Security was passed there were all kinds of lawsuits just as there have been in the legal battle over the new health care law;1.0;0.13032825623862365;21;25
Says Damascus disincorporation would produce NO significant tax savings;0.0;0.07685587386498938;2;8
Scott Walker opposed a plan to help Wisconsin students refinance their student loans;0.0;0.0015291297301203155;6;12
Lee Zeldin missed 2/3rds of Veterans Affairs Hearing;0.0;1.0;2;7
I have won more elections than any chairman since 1938;0.5;0.6626075539154948;4;9
500 percent more traffic here;0.75;0.9608661597779518;2;4
In Arizona there are only one and a half Border Patrol agents per every 10 square miles;0.0;0.30197679989794246;10;16
McCain says we cant have timelines to draw down our troops from Iraq;0.5;0.034384268864942946;9;12
In Wisconsin a woman only earns 80 cents for every $1 a man earns;0.75;0.7394707461003566;8;13
Loranne Ausleys a financial train wreck for taxpayers  pushing gas taxes property taxes taxes on seniors;0.0;0.6626075539154948;4;15
Grocery prices have risen significantly over the past year or so;0.25;0.7282610891458461;7;10
Sen. Kay Bailey Hutchisons concession speech came with less than 20 percent of the precincts having been counted;0.75;0.29598545820152367;7;17
I think we came down here to Florida one time but we werent actively fundraising here;0.0;0.18627024170124673;10;15
Canadian-born Ted Cruz has had a double passport;0.0;0.23059801270329938;3;7
Says Holly Turner failed to vote in five straight Republican primaries;1.0;0.7394707461003566;4;10
The White House budget plan will bring domestic discretionary spending to its lowest share of our economy since Dwight Eisenhower was president;0.5;0.4027973772532364;18;21
The California governor says yes to poisoning more children with mercury and aluminum in vaccines;0.0;0.017133257191285667;3;14
Says Donald Trump has outlined policies that read like a Kremlin wish list;0.75;0.44601977238761403;5;12
Says Congressmen Paul Ryan and Todd Akin co-sponsored legislation to limit federal funding for abortion to victims of forcible rape;1.0;0.29902363577719093;10;19
Says Hillary Clinton wants to abolish the Second Amendment;0.0;0.02875631363925657;8;8
Less than half of the poorest American households have a home Internet subscription;1.0;0.9269382101733245;7;12
Said he is the only Democratic candidate for state attorney general who has represented the entire state of Georgia;0.25;0.7282610891458458;14;18
In 20 years there will be enough Muslim voters in the U.S. to elect the president by themselves;0.0;0.10647484739739299;13;17
During the past four years average wages have barely budged;1.0;0.7837559653871339;6;9
Donald Trump Protester Speaks Out: I Was Paid $3500 To Protest Trumps Rally;0.0;0.23059801270329938;3;12
Says Vladimir Putin said President Obama and his fellow Democrats are either idiots or deliberately trying to destroy their own economy;0.0;0.07461179884698832;14;20
McCain supports tax breaks for companies that ship jobs overseas;0.25;0.07461179884698832;7;9
ISIS is running through a border made porous by Barack Obamas policies;0.0;0.06895425616153539;5;11
Job losses are so certain under this new cap-and-tax plan that it includes a provision accommodating newly unemployed workers from the resulting dried-up energy sector to the tune of $4.2 billion over eight years. So much for creating jobs;0.75;0.10559611990887163;19;38
Says under federal law we do not have any limitation on the number of guns and bullets we can buy;1.0;0.4654745695024374;14;19
Studies have shown that voter fraud is non-existent in Texas;0.0;0.5724913460852147;7;9
Extending current tax rates would average more than $100000 a year to millionaires and even billionaires;0.75;0.15750448952881668;10;15
Over 22000 unique Internet Protocol addresses  in Wisconsin alone  have downloaded child pornography;0.75;0.08143186586272821;2;12
Its factually correct to say that Jennifer Brunner inherited at least 18 lawsuits when she came into the office that were a result of Ken Blackwells mismanagement of the 2004 election;0.0;0.22938785140814377;15;30
The ACLU has filed a suit to end prayer from the military completely;0.0;0.0069012310604550375;9;12
Under President George W. Bush prosecution of gun crimes was 30 percent higher than it is under President Obama;0.25;0.6477077436117803;15;18
There are 300000 babies born deformed every year in this country because of women who are alcoholics while theyre carrying those children to term;0.0;0.2632668501439843;12;23
Says were losing one voter every 13 minutes;0.75;1.0;1;7
Today we have two Vietnams side by side North and South exchanging and working;0.0;0.7282610891458461;7;13
A data system that goes along with Common Core is designed to collect up to 400 data points on each child which can include personally identifiable data;0.25;0.11156380745566119;11;26
Alison Alter got an F in attendance in 2016 as an Austin parks board member and was removed by a unanimous vote of the Austin City Council;0.0;0.4977451761729803;11;26
Says he got lobbied by a woman with late-stage cancer about vaccinating Texas girls against a virus that can cause cervical cancer;0.0;0.21265916055981793;8;21
Florida shelled out more money for drug testing than it saved by denying welfare benefits to people who tested positive for drugs;1.0;0.23017804858516056;11;21
Illegal immigration is lower than its been in 40 years;0.75;0.6911826894639551;9;9
Ive got a 94 percent career voting record in Congress while Bill Nelson has a 92 percent voting record;1.0;0.8791528918141793;11;18
When I was secretary of state I had a very high approval rating;1.0;1.0;9;12
Kesha Rogers is not a Democrat;0.0;0.23059801270329938;3;5
Says House Republicans spent $50 million on 33 votes to repeal Obamacare;0.0;0.513599138645431;7;11
Democrats are poised now to cause this largest tax increase in U.S. history;0.0;0.13201536669708713;7;12
Says under Mayor Cory Booker Newark has seen violent crime up five years in a row murder up five years in a row;0.5;0.7485512957974748;13;22
Seventy of Ohios 88 counties now have more than 25 percent of their residents eligible for emergency food;1.0;0.42344668171584887;9;17
Americanschools are more segregated than they were in the 1960s;0.75;0.8497909941540663;6;9
I was filibustered;0.75;1.0;1;2
It was President Obamas inaction that caused over three weeks to go by before he even approved the governors plan to protect our marsh;0.5;0.1786243561225701;15;23
The Chinese last year probably stole $360 billion inintellectual property from the United States;0.75;0.15750448952881668;5;13
Almost nine out of every 10 pennies that would be spent turning a 200-mile stretch of Interstate 70 into a toll road would be from folks outside Missouri;0.25;0.8124410203926533;12;27
Greg Abbott said it would be a waste to expand pre-k to all Texas children;0.25;0.30197679989794246;10;14
It costs us logistically three times more to fight in Afghanistan than it does in any other place;0.0;0.6615415757446271;13;17
Some 500 detainees were released from Guantanamo during the Bush administration;0.75;1.0;5;10
Youre more likely to be the victim of a violent crime in Milwaukee than in 96 percent of the country;0.5;0.7958269087115696;16;19
The average person who gets the minimum wage in America is 35 years old;0.25;0.35313342430016137;12;13
The majority of public funding for the Marlins stadium came from hotel taxes the burden of which is incurred by tourists who are visiting our city NOT the resident taxpayers;0.5;0.7067319511084735;13;29
More people today are leaving Virginia than moving in;0.75;0.6477077436117803;5;8
With Rick Scott there are more funds for preschool education;0.25;0.23059801270329938;6;9
The children coming across the southern U.S. border were never examined after they got here and quarantined if they had a disease. They were just sent out across the country. Many of them had measles We now have an outbreak of it all because of our immigration policy;0.0;0.2369485729125117;28;47
The Mack Penny Plan for the federal budget would balance our budget by 2019 and continues to gain support;0.5;0.7269739727961169;11;18
Under the Arizona immigration law police are required to check immigration status if someones lawn is overgrown or if a dog is barking too loudly;0.75;0.128350692106858;13;24
As a result of the House Republican bill the nonpartisan Congressional Budget Office now confirms that families will see their health care premiums reduced by up to 10 percent;0.5;0.23059801270329916;24;28
Says Thomas Jefferson helped craft the Constitution;0.0;0.05140654657554755;3;6
Says U.S. Rep. Tammy Baldwin a candidate for Senate supports raising taxes by $858 billion;0.25;0.034384268864942946;9;14
Right now here in Texas wind power is already cheaper than dirty fossil fuels;1.0;0.5736238786912022;6;13
Says the Obama administration plans to reduce the number of beds devoted to holding individuals violating immigration laws and to release hundreds of dangerous criminals into our communities;0.25;0.17532931886029401;19;27
Says Democratic challenger Russ Feingold was the deciding vote on Obamacare;0.25;0.020017616864917875;9;10
Florida has the most errors and exonerations from death row;0.5;0.9608661597779518;4;9
A recent economic uptick appears to coincide with the expectation of a new Republican Congress;0.0;0.6765255223351165;8;14
There is no precedent for what the Democrats are doing with this deception. We have never written a reconciliation bill to amend a law that does not exist;0.5;0.20698785621244364;17;27
I was one of the few very few who voted `no on the Iran deal;0.0;0.19526403171319373;10;14
He Kirk did violate Pentagon rules twice actually for improperly mingling politics with his military service;1.0;0.05140654657554755;3;15
Oregon has never before tried to create a land-use plan for what it should look like for 50 years;1.0;0.23017804858516056;11;18
On expanding Medicaid under the Affordable Care Act;0.0;0.018778026438666773;6;7
Obamas plan to raise the capital gains tax hurts the middle class;0.25;0.00035261427693122904;9;11
The House Zika bill limits access to birth control services needed to help curb the spread of the virus in Puerto Rico;0.5;0.2751211710113297;10;21
Says the claim that 40 percent of guns are sold without background checks traces to information gathered before background checks were even required;0.5;0.2800847628435812;12;22
Doctors kill about 250000 people a year in botched surgeries;0.0;0.3447578753767554;4;9
The White House branded the memorial service for the Tucson shootings with a Together We Thrive logo and slogan;0.0;0.16728361266941083;7;18
Obama changed the rules in Washington. Gone are the free gifts from lobbyists. Gone are the fancy airplane rides for nothing;0.5;0.5736238786912025;6;20
By the end of this budget Im in right now taxes will have been cut $4.7 billion in my state;1.0;0.6761706522437089;14;19
Says JoAnne Kloppenburg has told us she thinks its her job to promote a more equal society;0.75;0.009356859027078612;8;16
President Eisenhower on the night before the Normandy invasionwrote a letter of resignation to the United States Army for the failure of the landings at Normandy;0.0;0.328285743990952;10;25
25 percent of our economy is the financial sector;0.25;1.0;7;8
Barack Obama has reversed on his commitment to begin withdrawing American troops from Iraq immediately;0.0;0.08143186586272821;8;14
Illegal immigration and the crime rate are as low as theyve been in decades;0.75;0.15750448952881668;10;13
Between 2008 and 2014 criminal aliens accounted for 38 percentof all murder convictions in the five states of California Texas Arizona Florida and New York;0.0;0.8691398887794517;12;24
Repealing Obamacare saves our nation more than $2 trillion;0.0;0.9803436327886732;6;8
