Data:    (DD/MM/AAAA)18/5/2019
Alfa: 1
Palavra: TO
Palavra: AFFORDABLE
Palavra: INSURANCE.
Probabilidade: 0.5
Alfa: 1
['0', 'Says Obama health reform law denies millions access to affordable insurance.']
Probabilidade do texto:  0
Probabilidade calculada: 0.666015625
Palavra: SAYS
Palavra: HB2
Palavra: HASNT
Probabilidade: 0.5
Alfa: 1
Palavra: HB2
Palavra: HASNT
Palavra: MOVED
Probabilidade: 0.5
Alfa: 1
Palavra: HASNT
Palavra: MOVED
Palavra: THE
Probabilidade: 0.5
Alfa: 1
Palavra: MOVED
Palavra: THE
Palavra: NEEDLE
Probabilidade: 0.5
Alfa: 1
Palavra: THE
Palavra: NEEDLE
Palavra: ONE
Probabilidade: 0.5
Alfa: 1
Palavra: NEEDLE
Palavra: ONE
Palavra: IOTA
Probabilidade: 0.5
Alfa: 1
Palavra: ONE
Palavra: IOTA
Palavra: ON
Probabilidade: 0.5
Alfa: 1
Palavra: IOTA
Palavra: ON
Palavra: NORTH
Probabilidade: 0.5
Alfa: 1
Palavra: ON
Palavra: NORTH
Palavra: CAROLINAS
Probabilidade: 0.5
Alfa: 1
Palavra: NORTH
Palavra: CAROLINAS
Palavra: ECONOMY.
Probabilidade: 0.5
Alfa: 1
['0.25', 'Says HB2 hasnt moved the needle one iota on North Carolinas economy.']
Probabilidade do texto:  0.25
Probabilidade calculada: 0.6669921875
Palavra: CLOSE
Palavra: TO
Palavra: 30%
Probabilidade: 0.5
Alfa: 1
Palavra: TO
Palavra: 30%
Palavra: OF
Probabilidade: 0.5
Alfa: 1
Palavra: 30%
Palavra: OF
Palavra: OUR
Probabilidade: 0.5
Alfa: 1
Palavra: OF
Palavra: OUR
Palavra: FEDERAL
Probabilidade: 0.5
Alfa: 1
Palavra: OUR
Palavra: FEDERAL
Palavra: PRISON
Probabilidade: 0.5
Alfa: 1
Palavra: FEDERAL
Palavra: PRISON
Palavra: POPULATION
Probabilidade: 0.5
Alfa: 1
Palavra: PRISON
Palavra: POPULATION
Palavra: CONSISTS
Probabilidade: 0.5
Alfa: 1
Palavra: POPULATION
Palavra: CONSISTS
Palavra: OF
Probabilidade: 0.5
Alfa: 1
Palavra: CONSISTS
Palavra: OF
Palavra: ILLEGAL
Probabilidade: 0.5
Alfa: 1
Palavra: OF
Palavra: ILLEGAL
Palavra: IMMIGRANTS.
Probabilidade: 0.5
Alfa: 1
['0', 'Close to 30% of our federal prison population consists of illegal immigrants.']
Probabilidade do texto:  0
Probabilidade calculada: 0.6669921875
Palavra: SAYS
Palavra: RICK
Palavra: SCOTT
Probabilidade: 0.5
Alfa: 1
Palavra: RICK
Palavra: SCOTT
Palavra: CALLED
Probabilidade: 0.5
Alfa: 1
Palavra: SCOTT
Palavra: CALLED
Palavra: EDUCATION
Probabilidade: 0.5
Alfa: 1
Palavra: CALLED
Palavra: EDUCATION
Palavra: NOT
Probabilidade: 0.5
Alfa: 1
Palavra: EDUCATION
Palavra: NOT
Palavra: A
Probabilidade: 0.5
Alfa: 1
Palavra: NOT
Palavra: A
Palavra: CORE
Probabilidade: 0.5
Alfa: 1
Palavra: A
Palavra: CORE
Palavra: FUNCTION
Probabilidade: 0.5
Alfa: 1
Palavra: CORE
Palavra: FUNCTION
Palavra: OF
Probabilidade: 0.5
Alfa: 1
Palavra: FUNCTION
Palavra: OF
Palavra: THE
Probabilidade: 0.5
Alfa: 1
Palavra: OF
Palavra: THE
Palavra: STATE.
Probabilidade: 0.5
Alfa: 1
['0', 'Says Rick Scott called education not a core function of the state.']
Probabilidade do texto:  0
Probabilidade calculada: 0.6669921875
Palavra: THE
Palavra: FAMILY
Palavra: RESEARCH
Probabilidade: 0.5
Alfa: 1
Palavra: FAMILY
Palavra: RESEARCH
Palavra: COUNCIL
Probabilidade: 0.5
Alfa: 1
Palavra: RESEARCH
Palavra: COUNCIL
Palavra: ACCORDING
Probabilidade: 0.5
Alfa: 1
Palavra: COUNCIL
Palavra: ACCORDING
Palavra: TO
Probabilidade: 0.5
Alfa: 1
Palavra: ACCORDING
Palavra: TO
Palavra: SOME
Probabilidade: 0.5
Alfa: 1
Palavra: TO
Palavra: SOME
Palavra: GOVERNMENT
Probabilidade: 0.5
Alfa: 1
Palavra: SOME
Palavra: GOVERNMENT
Palavra: AGENCIES
Probabilidade: 0.5
Alfa: 1
Palavra: GOVERNMENT
Palavra: AGENCIES
Palavra: IS
Probabilidade: 0.5
Alfa: 1
Palavra: AGENCIES
Palavra: IS
Palavra: A
Probabilidade: 0.5
Alfa: 1
Palavra: IS
Palavra: A
Palavra: TERRORIST
Probabilidade: 0.5
Alfa: 1
Palavra: A
Palavra: TERRORIST
Palavra: GROUP.
Probabilidade: 0.5
Alfa: 1
['0', 'The Family Research Council according to some government agencies is a terrorist group.']
Probabilidade do texto:  0
Probabilidade calculada: 0.66650390625
Palavra: SAYS
Palavra: REP.
Palavra: JIM
Probabilidade: 0.5
Alfa: 1
Palavra: REP.
Palavra: JIM
Palavra: WEIDNER
Probabilidade: 0.5
Alfa: 1
Palavra: JIM
Palavra: WEIDNER
Palavra: PROPOSED
Probabilidade: 0.5
Alfa: 1
Palavra: WEIDNER
Palavra: PROPOSED
Palavra: A
Probabilidade: 0.5
Alfa: 1
Palavra: PROPOSED
Palavra: A
Palavra: BILL
Probabilidade: 0.5
Alfa: 1
Palavra: A
Palavra: BILL
Palavra: TAKING
Probabilidade: 0.5
Alfa: 1
Palavra: BILL
Palavra: TAKING
Palavra: AWAY
Probabilidade: 0.5
Alfa: 1
Palavra: TAKING
Palavra: AWAY
Palavra: HEALTH
Probabilidade: 0.5
Alfa: 1
Palavra: AWAY
Palavra: HEALTH
Palavra: CARE
Probabilidade: 0.5
Alfa: 1
Palavra: HEALTH
Palavra: CARE
Palavra: FOR
Probabilidade: 0.5
Alfa: 1
Palavra: CARE
Palavra: FOR
Palavra: 80000
Probabilidade: 0.5
Alfa: 1
Palavra: FOR
Palavra: 80000
Palavra: OF
Probabilidade: 0.5
Alfa: 1
Palavra: 80000
Palavra: OF
Palavra: OREGONS
Probabilidade: 0.5
Alfa: 1
Palavra: OF
Palavra: OREGONS
Palavra: CHILDREN.
Probabilidade: 0.5
Alfa: 1
['1', 'Says Rep. Jim Weidner proposed a bill taking away health care for 80000 of Oregons children.']
Probabilidade do texto:  1
Probabilidade calculada: 0.66668701171875
Palavra: SAYS
Palavra: THAT
Palavra: IN
Probabilidade: 0.0
Alfa: 1
Palavra: THAT
Palavra: IN
Palavra: THE
Probabilidade: 0.5
Alfa: 1
Palavra: IN
Palavra: THE
Palavra: 1985
Probabilidade: 0.5
Alfa: 1
Palavra: THE
Palavra: 1985
Palavra: ELECTION
Probabilidade: 0.5
Alfa: 1
Palavra: 1985
Palavra: ELECTION
Palavra: FORMER
Probabilidade: 0.5
Alfa: 1
Palavra: ELECTION
Palavra: FORMER
Palavra: GOV.
Probabilidade: 0.5
Alfa: 1
Palavra: FORMER
Palavra: GOV.
Palavra: TOM
Probabilidade: 0.5
Alfa: 1
Palavra: GOV.
Palavra: TOM
Palavra: KEAN
Probabilidade: 0.5
Alfa: 1
Palavra: TOM
Palavra: KEAN
Palavra: HAD
Probabilidade: 0.5
Alfa: 1
Palavra: KEAN
Palavra: HAD
Palavra: THE
Probabilidade: 0.5
Alfa: 1
Palavra: HAD
Palavra: THE
Palavra: LARGEST
Probabilidade: 0.5
Alfa: 1
Palavra: THE
Palavra: LARGEST
Palavra: WINNING
Probabilidade: 0.5
Alfa: 1
Palavra: LARGEST
Palavra: WINNING
Palavra: MARGIN
Probabilidade: 0.5
Alfa: 1
Palavra: WINNING
Palavra: MARGIN
Palavra: FOR
Probabilidade: 0.5
Alfa: 1
Palavra: MARGIN
Palavra: FOR
Palavra: A
Probabilidade: 0.5
Alfa: 1
Palavra: FOR
Palavra: A
Palavra: GUBERNATORIAL
Probabilidade: 0.5
Alfa: 1
Palavra: A
Palavra: GUBERNATORIAL
Palavra: CANDIDATE
Probabilidade: 0.5
Alfa: 1
Palavra: GUBERNATORIAL
Palavra: CANDIDATE
Palavra: IN
Probabilidade: 0.5
Alfa: 1
Palavra: CANDIDATE
Palavra: IN
Palavra: JERSEY
Probabilidade: 0.5
Alfa: 1
Palavra: IN
Palavra: JERSEY
Palavra: HISTORY.
Probabilidade: 0.5
Alfa: 1
['1', 'Says that in the 1985 election former Gov. Tom Kean had the largest winning margin for a gubernatorial candidate in Jersey history.']
Probabilidade do texto:  1
Probabilidade calculada: 0.6666679382324219
Palavra: OBAMACARE
Palavra: IS
Palavra: THE
Probabilidade: 0.5
Alfa: 1
Palavra: IS
Palavra: THE
Palavra: BIGGEST
Probabilidade: 0.5
Alfa: 1
Palavra: THE
Palavra: BIGGEST
Palavra: TAX
Probabilidade: 0.5
Alfa: 1
Palavra: BIGGEST
Palavra: TAX
Palavra: INCREASE
Probabilidade: 0.5
Alfa: 1
Palavra: TAX
Palavra: INCREASE
Palavra: IN
Probabilidade: 0.875
Alfa: 1
Palavra: INCREASE
Palavra: IN
Palavra: AMERICAN
Probabilidade: 1.0
Alfa: 1
Palavra: IN
Palavra: AMERICAN
Palavra: HISTORY.
Probabilidade: 1.0
Alfa: 1
['0', 'Obamacare is the biggest tax increase in American history.']
Probabilidade do texto:  0
Probabilidade calculada: 1.0
Palavra: YOU
Palavra: ...
Palavra: SAID
Probabilidade: 0.5
Alfa: 1
Palavra: ...
Palavra: SAID
Palavra: THAT
Probabilidade: 0.5
Alfa: 1
Palavra: SAID
Palavra: THAT
Palavra: BARACK
Probabilidade: 0.5
Alfa: 1
Palavra: THAT
Palavra: BARACK
Palavra: OBAMA
Probabilidade: 0.0
Alfa: 1
Palavra: BARACK
Palavra: OBAMA
Palavra: WAS
Probabilidade: 0.5
Alfa: 1
Palavra: OBAMA
Palavra: WAS
Palavra: NOT
Probabilidade: 0.5
Alfa: 1
Palavra: WAS
Palavra: NOT
Palavra: READY
Probabilidade: 0.5
Alfa: 1
Palavra: NOT
Palavra: READY
Palavra: TO
Probabilidade: 0.5
Alfa: 1
Palavra: READY
Palavra: TO
Palavra: BE
Probabilidade: 0.5
Alfa: 1
Palavra: TO
Palavra: BE
Palavra: COMMANDER
Probabilidade: 0.5
Alfa: 1
Palavra: BE
Palavra: COMMANDER
Palavra: IN
Probabilidade: 0.5
Alfa: 1
Palavra: COMMANDER
Palavra: IN
Palavra: CHIEF.
Probabilidade: 0.5
Alfa: 1
['1', 'You ... said that Barack Obama was not ready to be commander in chief.']
Probabilidade do texto:  1
Probabilidade calculada: 0.66552734375
Palavra: THE
Palavra: MEDIAN
Palavra: MALE
Probabilidade: 0.5
Alfa: 1
Palavra: MEDIAN
Palavra: MALE
Palavra: WORKER
Probabilidade: 0.5
Alfa: 1
Palavra: MALE
Palavra: WORKER
Palavra: IN
Probabilidade: 0.75
Alfa: 1
Palavra: WORKER
Palavra: IN
Palavra: THIS
Probabilidade: 0.75
Alfa: 1
Palavra: IN
Palavra: THIS
Palavra: COUNTRY
Probabilidade: 0.75
Alfa: 1
Palavra: THIS
Palavra: COUNTRY
Palavra: HAS
Probabilidade: 0.5
Alfa: 1
Palavra: COUNTRY
Palavra: HAS
Palavra: NOT
Probabilidade: 0.5
Alfa: 1
Palavra: HAS
Palavra: NOT
Palavra: SEEN
Probabilidade: 0.5
Alfa: 1
Palavra: NOT
Palavra: SEEN
Palavra: A
Probabilidade: 0.5
Alfa: 1
Palavra: SEEN
Palavra: A
Palavra: RAISE
Probabilidade: 0.5
Alfa: 1
Palavra: A
Palavra: RAISE
Palavra: INFLATION
Probabilidade: 0.5
Alfa: 1
Palavra: RAISE
Palavra: INFLATION
Palavra: ADJUSTED
Probabilidade: 0.5
Alfa: 1
Palavra: INFLATION
Palavra: ADJUSTED
Palavra: FOR
Probabilidade: 0.5
Alfa: 1
Palavra: ADJUSTED
Palavra: FOR
Palavra: 30
Probabilidade: 0.5
Alfa: 1
Palavra: FOR
Palavra: 30
Palavra: YEARS
Probabilidade: 0.5
Alfa: 1
Palavra: 30
Palavra: YEARS
Palavra: BASICALLY.
Probabilidade: 0.5
Alfa: 1
['0.75', 'The median male worker in this country has not seen a raise inflation adjusted for 30 years basically.']
Probabilidade do texto:  0.75
Probabilidade calculada: 0.6666011810302734
Palavra: MILWAUKEE
Palavra: MAYOR
Palavra: TOM
Probabilidade: 0.5
Alfa: 1
Palavra: MAYOR
Palavra: TOM
Palavra: BARRETT
Probabilidade: 0.5
Alfa: 1
Palavra: TOM
Palavra: BARRETT
Palavra: HAS
Probabilidade: 0.5
Alfa: 1
Palavra: BARRETT
Palavra: HAS
Palavra: HELD
Probabilidade: 0.5
Alfa: 1
Palavra: HAS
Palavra: HELD
Palavra: THE
Probabilidade: 0.5
Alfa: 1
Palavra: HELD
Palavra: THE
Palavra: LINE
Probabilidade: 0.5
Alfa: 1
Palavra: THE
Palavra: LINE
Palavra: ON
Probabilidade: 0.5
Alfa: 1
Palavra: LINE
Palavra: ON
Palavra: PROPERTY
Probabilidade: 0.5
Alfa: 1
Palavra: ON
Palavra: PROPERTY
Palavra: TAXES.
Probabilidade: 0.5
Alfa: 1
['0.25', 'Milwaukee Mayor Tom Barrett has held the line on property taxes.']
Probabilidade do texto:  0.25
Probabilidade calculada: 0.666015625
Palavra: IM
Palavra: THE
Palavra: ONLY
Probabilidade: 0.3333333333333333
Alfa: 1
Palavra: THE
Palavra: ONLY
Palavra: MEMBER
Probabilidade: 0.5
Alfa: 1
Palavra: ONLY
Palavra: MEMBER
Palavra: OF
Probabilidade: 0.5
Alfa: 1
Palavra: MEMBER
Palavra: OF
Palavra: THE
Probabilidade: 0.5
Alfa: 1
Palavra: OF
Palavra: THE
Palavra: HOUSE
Probabilidade: 0.75
Alfa: 1
Palavra: THE
Palavra: HOUSE
Palavra: OF
Probabilidade: 0.0
Alfa: 1
Palavra: HOUSE
Palavra: OF
Palavra: REPRESENTATIVES
Probabilidade: 0.0
Alfa: 1
Palavra: OF
Palavra: REPRESENTATIVES
Palavra: WHO
Probabilidade: 0.5
Alfa: 1
Palavra: REPRESENTATIVES
Palavra: WHO
Palavra: RAISED
Probabilidade: 0.5
Alfa: 1
Palavra: WHO
Palavra: RAISED
Palavra: MOST
Probabilidade: 0.5
Alfa: 1
Palavra: RAISED
Palavra: MOST
Palavra: OF
Probabilidade: 0.5
Alfa: 1
Palavra: MOST
Palavra: OF
Palavra: HIS
Probabilidade: 0.5
Alfa: 1
Palavra: OF
Palavra: HIS
Palavra: CAMPAIGN
Probabilidade: 0.5
Alfa: 1
Palavra: HIS
Palavra: CAMPAIGN
Palavra: FUNDS
Probabilidade: 0.5
Alfa: 1
Palavra: CAMPAIGN
Palavra: FUNDS
Palavra: IN
Probabilidade: 0.5
Alfa: 1
Palavra: FUNDS
Palavra: IN
Palavra: THE
Probabilidade: 0.5
Alfa: 1
Palavra: IN
Palavra: THE
Palavra: LAST
Probabilidade: 0.5833333333333334
Alfa: 1
Palavra: THE
Palavra: LAST
Palavra: ELECTION
Probabilidade: 0.5
Alfa: 1
Palavra: LAST
Palavra: ELECTION
Palavra: FROM
Probabilidade: 0.5
Alfa: 1
Palavra: ELECTION
Palavra: FROM
Palavra: SMALL
Probabilidade: 0.5
Alfa: 1
Palavra: FROM
Palavra: SMALL
Palavra: CONTRIBUTIONS
Probabilidade: 0.5
Alfa: 1
Palavra: SMALL
Palavra: CONTRIBUTIONS
Palavra: OF
Probabilidade: 0.5
Alfa: 1
Palavra: CONTRIBUTIONS
Palavra: OF
Palavra: LESS
Probabilidade: 0.5
Alfa: 1
Palavra: OF
Palavra: LESS
Palavra: THAN
Probabilidade: 0.5
Alfa: 1
Palavra: LESS
Palavra: THAN
Palavra: $200.
Probabilidade: 0.5
Alfa: 1
['1', 'Im the only member of the House of Representatives who raised most of his campaign funds in the last election from small contributions of less than $200.']
Probabilidade do texto:  1
Probabilidade calculada: 0.6668841772609286
Palavra: UNLIKE
Palavra: THE
Palavra: GRIDLOCK
Probabilidade: 0.5
Alfa: 1
Palavra: THE
Palavra: GRIDLOCK
Palavra: IN
Probabilidade: 0.5
Alfa: 1
Palavra: GRIDLOCK
Palavra: IN
Palavra: WASHINGTON
Probabilidade: 0.5
Alfa: 1
Palavra: IN
Palavra: WASHINGTON
Palavra: MORE
Probabilidade: 0.5
Alfa: 1
Palavra: WASHINGTON
Palavra: MORE
Palavra: THAN
Probabilidade: 0.5
Alfa: 1
Palavra: MORE
Palavra: THAN
Palavra: 80
Probabilidade: 0.5
Alfa: 1
Palavra: THAN
Palavra: 80
Palavra: PERCENT
Probabilidade: 0.5
Alfa: 1
Palavra: 80
Palavra: PERCENT
Palavra: OF
Probabilidade: 0.6666666666666666
Alfa: 1
Palavra: PERCENT
Palavra: OF
Palavra: THE
Probabilidade: 0.65
Alfa: 1
Palavra: OF
Palavra: THE
Palavra: BILLS
Probabilidade: 0.5
Alfa: 1
Palavra: THE
Palavra: BILLS
Palavra: WE
Probabilidade: 0.5
Alfa: 1
Palavra: BILLS
Palavra: WE
Palavra: PASSED
Probabilidade: 0.5
Alfa: 1
Palavra: WE
Palavra: PASSED
Palavra: DURING
Probabilidade: 0.5
Alfa: 1
Palavra: PASSED
Palavra: DURING
Palavra: THIS
Probabilidade: 0.5
Alfa: 1
Palavra: DURING
Palavra: THIS
Palavra: GENERAL
Probabilidade: 0.5
Alfa: 1
Palavra: THIS
Palavra: GENERAL
Palavra: ASSEMBLY
Probabilidade: 0.5
Alfa: 1
Palavra: GENERAL
Palavra: ASSEMBLY
Palavra: HAD
Probabilidade: 0.5
Alfa: 1
Palavra: ASSEMBLY
Palavra: HAD
Palavra: BIPARTISAN
Probabilidade: 0.5
Alfa: 1
Palavra: HAD
Palavra: BIPARTISAN
Palavra: SUPPORT.
Probabilidade: 0.5
Alfa: 1
['1', 'Unlike the gridlock in Washington more than 80 percent of the bills we passed during this General Assembly had bipartisan support.']
Probabilidade do texto:  1
Probabilidade calculada: 0.6667260487874349
Palavra: JOSH
Palavra: MANDEL
Palavra: IS
Probabilidade: 0.5
Alfa: 1
Palavra: MANDEL
Palavra: IS
Palavra: LYING
Probabilidade: 0.5
Alfa: 1
Palavra: IS
Palavra: LYING
Palavra: ABOUT
Probabilidade: 0.5
Alfa: 1
Palavra: LYING
Palavra: ABOUT
Palavra: HIS
Probabilidade: 0.5
Alfa: 1
Palavra: ABOUT
Palavra: HIS
Palavra: OWN
Probabilidade: 0.5
Alfa: 1
Palavra: HIS
Palavra: OWN
Palavra: RECORD.
Probabilidade: 0.5
Alfa: 1
Palavra: OWN
Palavra: RECORD.
Palavra: THE
Probabilidade: 0.5
Alfa: 1
Palavra: RECORD.
Palavra: THE
Palavra: RATING
Probabilidade: 0.5
Alfa: 1
Palavra: THE
Palavra: RATING
Palavra: OF
Probabilidade: 0.5
Alfa: 1
Palavra: RATING
Palavra: OF
Palavra: OHIOS
Probabilidade: 0.5
Alfa: 1
Palavra: OF
Palavra: OHIOS
Palavra: INVESTMENT
Probabilidade: 0.5
Alfa: 1
Palavra: OHIOS
Palavra: INVESTMENT
Palavra: FUND
Probabilidade: 0.5
Alfa: 1
Palavra: INVESTMENT
Palavra: FUND
Palavra: HAS
Probabilidade: 0.5
Alfa: 1
Palavra: FUND
Palavra: HAS
Palavra: NOT
Probabilidade: 0.5
Alfa: 1
Palavra: HAS
Palavra: NOT
Palavra: IMPROVED.
Probabilidade: 0.5
Alfa: 1
['0', 'Josh Mandel is lying about his own record. The rating of Ohios investment fund has NOT improved.']
Probabilidade do texto:  0
Probabilidade calculada: 0.666656494140625
Palavra: RICK
Palavra: SCOTT
Palavra: TOOK
Probabilidade: 0.5
Alfa: 1
Palavra: SCOTT
Palavra: TOOK
Palavra: $200000
Probabilidade: 0.5
Alfa: 1
Palavra: TOOK
Palavra: $200000
