Data:    (DD/MM/AAAA)18/5/2019
Palavra: DETERMINE
Palavra: IF
Probabilidade: -1
Alfa: -5.0
Palavra: IF
Palavra: SOMEONE
Probabilidade: 0.75
Alfa: 3.75
Palavra: SOMEONE
Palavra: IS
Probabilidade: 0.75
Alfa: 3.75
Palavra: IS
Palavra: LEGALLY
Probabilidade: -1
Alfa: -5.0
Palavra: LEGALLY
Palavra: IN
Probabilidade: -1
Alfa: -5.0
Palavra: IN
Palavra: OUR
Probabilidade: 0.6052631578947368
Alfa: 3.026315789473684
Palavra: OUR
Palavra: COUNTRY
Probabilidade: 0.328125
Alfa: 1.640625
Palavra: COUNTRY
Palavra: WHEN
Probabilidade: -1
Alfa: -5.0
Palavra: WHEN
Palavra: THEY
Probabilidade: 0.44642857142857145
Alfa: 2.232142857142857
Palavra: THEY
Palavra: APPLY
Probabilidade: -1
Alfa: -5.0
Palavra: APPLY
Palavra: FOR
Probabilidade: 0.3333333333333333
Alfa: 1.6666666666666665
Palavra: FOR
Palavra: A
Probabilidade: 0.4381443298969072
Alfa: 2.190721649484536
Palavra: A
Palavra: JOB
Probabilidade: 0.40625
Alfa: 2.03125
['1', 'The State of Texas does not even use the E-Verify system to determine if someone is legally in our country when they apply for a job']
Probabilidade do texto:  1
Probabilidade calculada: 0.7024931456077146
Palavra: 57%
Palavra: OF
Probabilidade: 0.25
Alfa: 1.25
Palavra: OF
Palavra: THE
Probabilidade: 0.5292740046838408
Alfa: 2.6463700234192036
Palavra: THE
Palavra: JOBS
Probabilidade: 0.5263157894736842
Alfa: 2.631578947368421
Palavra: JOBS
Palavra: CREATED
Probabilidade: 0.45
Alfa: 2.25
Palavra: CREATED
Palavra: IN
Probabilidade: 0.5441176470588235
Alfa: 2.7205882352941173
Palavra: IN
Palavra: AUSTIN
Probabilidade: 0.4642857142857143
Alfa: 2.321428571428571
Palavra: AUSTIN
Palavra: FROM
Probabilidade: -1
Alfa: -5.0
Palavra: FROM
Palavra: 2009
Probabilidade: -1
Alfa: -5.0
Palavra: 2009
Palavra: TO
Probabilidade: 0.0
Alfa: 0.0
Palavra: TO
Palavra: 2013
Probabilidade: 0.75
Alfa: 3.75
Palavra: 2013
Palavra: DO
Probabilidade: -1
Alfa: -5.0
Palavra: DO
Palavra: NOT
Probabilidade: 0.4838709677419355
Alfa: 2.4193548387096775
Palavra: NOT
Palavra: PAY
Probabilidade: 0.375
Alfa: 1.875
Palavra: PAY
Palavra: FAMILIES
Probabilidade: -1
Alfa: -5.0
Palavra: FAMILIES
Palavra: A
Probabilidade: -1
Alfa: -5.0
Palavra: A
Palavra: LIVING
Probabilidade: -1
Alfa: -5.0
Palavra: LIVING
Palavra: WAGE
Probabilidade: -1
Alfa: -5.0
['0.75', '57% of the jobs created in Austin from 2009 to 2013 do not pay families a living wage']
Probabilidade do texto:  0.75
Probabilidade calculada: 0.9696966807843076
Palavra: SAYS
Palavra: TEXAS
Probabilidade: 0.4583333333333333
Alfa: 2.2916666666666665
Palavra: TEXAS
Palavra: GENERAL
Probabilidade: 0.75
Alfa: 3.75
Palavra: GENERAL
Palavra: LAND
Probabilidade: 0.75
Alfa: 3.75
Palavra: LAND
Palavra: OFFICE
Probabilidade: 0.75
Alfa: 3.75
Palavra: OFFICE
Palavra: HAS
Probabilidade: 0.25
Alfa: 1.25
Palavra: HAS
Palavra: EARNED
Probabilidade: 0.5
Alfa: 2.5
Palavra: EARNED
Palavra: THE
Probabilidade: 0.75
Alfa: 3.75
Palavra: THE
Palavra: SCHOOL
Probabilidade: 0.45
Alfa: 2.25
Palavra: SCHOOL
Palavra: CHILDREN
Probabilidade: 0.0
Alfa: 0.0
Palavra: CHILDREN
Palavra: OF
Probabilidade: 0.3333333333333333
Alfa: 1.6666666666666665
Palavra: OF
Palavra: TEXAS
Probabilidade: 0.5119047619047619
Alfa: 2.5595238095238093
Palavra: TEXAS
Palavra: $451932.89
Probabilidade: -1
Alfa: -5.0
Palavra: $451932.89
Palavra: ON
Probabilidade: -1
Alfa: -5.0
Palavra: ON
Palavra: WIND
Probabilidade: -1
Alfa: -5.0
Palavra: WIND
Palavra: LEASES
Probabilidade: -1
Alfa: -5.0
Palavra: LEASES
Palavra: THAT
Probabilidade: 0.5
Alfa: 2.5
Palavra: THAT
Palavra: HAVENT
Probabilidade: -1
Alfa: -5.0
Palavra: HAVENT
Palavra: PRODUCED
Probabilidade: -1
Alfa: -5.0
Palavra: PRODUCED
Palavra: A
Probabilidade: -1
Alfa: -5.0
Palavra: A
Palavra: WATT
Probabilidade: -1
Alfa: -5.0
Palavra: WATT
Palavra: OF
Probabilidade: -1
Alfa: -5.0
Palavra: OF
Palavra: ENERGY
Probabilidade: 0.25
Alfa: 1.25
['1', 'Says Texas General Land Office has earned the school children of Texas $451932.89 on wind leases that havent produced a watt of energy']
Probabilidade do texto:  1
Probabilidade calculada: 0.3231964631722447
Palavra: WE
Palavra: ARE
Probabilidade: 0.48880597014925375
Alfa: 2.4440298507462686
Palavra: ARE
Palavra: WITHIN
Probabilidade: -1
Alfa: -5.0
Palavra: WITHIN
Palavra: THE
Probabilidade: 0.625
Alfa: 3.125
Palavra: THE
Palavra: MARGIN
Probabilidade: 0.375
Alfa: 1.875
Palavra: MARGIN
Palavra: OF
Probabilidade: 0.4166666666666667
Alfa: 2.0833333333333335
Palavra: OF
Palavra: ERROR
Probabilidade: 0.75
Alfa: 3.75
['0.5', 'We are within the margin of error']
Probabilidade do texto:  0.5
Probabilidade calculada: 0.9955622862641387
Palavra: STATE
Palavra: SUPPORT
Probabilidade: 0.6666666666666666
Alfa: 3.333333333333333
Palavra: SUPPORT
Palavra: FOR
Probabilidade: 0.34782608695652173
Alfa: 1.7391304347826086
Palavra: FOR
Palavra: LOCAL
Probabilidade: 0.4166666666666667
Alfa: 2.0833333333333335
Palavra: LOCAL
Palavra: SCHOOLS
Probabilidade: 0.3333333333333333
Alfa: 1.6666666666666665
Palavra: SCHOOLS
Palavra: PER
Probabilidade: -1
Alfa: -5.0
Palavra: PER
Palavra: PUPIL
Probabilidade: 0.6875
Alfa: 3.4375
Palavra: PUPIL
Palavra: HAS
Probabilidade: -1
Alfa: -5.0
Palavra: HAS
Palavra: DECREASED
Probabilidade: 0.5
Alfa: 2.5
Palavra: DECREASED
Palavra: BY
Probabilidade: 0.55
Alfa: 2.75
Palavra: BY
Palavra: AT
Probabilidade: 0.0
Alfa: 0.0
Palavra: AT
Palavra: LEAST
Probabilidade: 0.5055555555555555
Alfa: 2.5277777777777777
Palavra: LEAST
Palavra: 25
Probabilidade: -1
Alfa: -5.0
Palavra: 25
Palavra: PERCENT
Probabilidade: 0.5740740740740741
Alfa: 2.8703703703703702
Palavra: PERCENT
Palavra: OVER
Probabilidade: 0.625
Alfa: 3.125
Palavra: OVER
Palavra: THE
Probabilidade: 0.5094339622641509
Alfa: 2.5471698113207544
Palavra: THE
Palavra: PAST
Probabilidade: 0.5189393939393939
Alfa: 2.5946969696969693
Palavra: PAST
Palavra: DECADE
Probabilidade: 0.4
Alfa: 2.0
['0.5', 'State support for local schools per pupil has decreased by at least 25 percent over the past decade']
Probabilidade do texto:  0.5
Probabilidade calculada: 0.6855029302563816
Palavra: EACH
Palavra: CORBETT
Probabilidade: -1
Alfa: -5.0
Palavra: CORBETT
Palavra: ADMINISTRATION
Probabilidade: -1
Alfa: -5.0
Palavra: ADMINISTRATION
Palavra: BUDGET
Probabilidade: -1
Alfa: -5.0
Palavra: BUDGET
Palavra: FINISHED
Probabilidade: -1
Alfa: -5.0
Palavra: FINISHED
Palavra: IN
Probabilidade: -1
Alfa: -5.0
Palavra: IN
Palavra: THE
Probabilidade: 0.5218720602069614
Alfa: 2.609360301034807
Palavra: THE
Palavra: BLACK
Probabilidade: 0.35714285714285715
Alfa: 1.7857142857142856
['0.5', 'Each Corbett administration budget finished in the black']
Probabilidade do texto:  0.5
Probabilidade calculada: 0.6099342083183682
Palavra: SAYS
Palavra: HILLARY
Probabilidade: 0.3203125
Alfa: 1.6015625
Palavra: HILLARY
Palavra: CLINTON
Probabilidade: 0.3404255319148936
Alfa: 1.7021276595744679
Palavra: CLINTON
Palavra: PROMISED
Probabilidade: -1
Alfa: -5.0
Palavra: PROMISED
Palavra: RUNNING
Probabilidade: -1
Alfa: -5.0
Palavra: RUNNING
Palavra: FOR
Probabilidade: 0.5108695652173914
Alfa: 2.5543478260869565
Palavra: FOR
Palavra: THE
Probabilidade: 0.4616858237547893
Alfa: 2.308429118773946
Palavra: THE
Palavra: SENATE
Probabilidade: 0.45
Alfa: 2.25
Palavra: SENATE
Palavra: YEARS
Probabilidade: -1
Alfa: -5.0
Palavra: YEARS
Palavra: AGO
Probabilidade: 0.5642857142857143
Alfa: 2.821428571428571
Palavra: AGO
Palavra: 200000
Probabilidade: -1
Alfa: -5.0
Palavra: 200000
Palavra: JOBS
Probabilidade: 0.5
Alfa: 2.5
Palavra: JOBS
Palavra: FOR
Probabilidade: 0.25
Alfa: 1.25
Palavra: FOR
Palavra: UPSTATE
Probabilidade: -1
Alfa: -5.0
Palavra: UPSTATE
Palavra: NEW
Probabilidade: 0.75
Alfa: 3.75
Palavra: NEW
Palavra: YORK.
Probabilidade: -1
Alfa: -5.0
Palavra: YORK.
Palavra: NOT
Probabilidade: -1
Alfa: -5.0
Palavra: NOT
Palavra: ONLY
Probabilidade: 0.475
Alfa: 2.3749999999999996
Palavra: ONLY
Palavra: DIDNT
Probabilidade: -1
Alfa: -5.0
Palavra: DIDNT
Palavra: THEY
Probabilidade: -1
Alfa: -5.0
Palavra: THEY
Palavra: COME
Probabilidade: 0.5
Alfa: 2.5
Palavra: COME
Palavra: BUT
Probabilidade: -1
Alfa: -5.0
Palavra: BUT
Palavra: THEY
Probabilidade: 0.3333333333333333
Alfa: 1.6666666666666665
Palavra: THEY
Palavra: LOST
Probabilidade: -1
Alfa: -5.0
Palavra: LOST
Palavra: SO
Probabilidade: -1
Alfa: -5.0
Palavra: SO
Palavra: MANY
Probabilidade: 0.5
Alfa: 2.5
Palavra: MANY
Palavra: JOBS
Probabilidade: 0.6666666666666666
Alfa: 3.333333333333333
['0.75', 'Says Hillary Clinton promised running for the Senate years ago 200000 jobs for upstate New York. Not only didnt they come but they lost so many jobs']
Probabilidade do texto:  0.75
Probabilidade calculada: 0.9787199592996153
Palavra: A
Palavra: COUPLE
Probabilidade: 0.45
Alfa: 2.25
Palavra: COUPLE
Palavra: OF
Probabilidade: 0.625
Alfa: 3.125
Palavra: OF
Palavra: HUNDRED
Probabilidade: -1
Alfa: -5.0
Palavra: HUNDRED
Palavra: AMERICAN
Probabilidade: -1
Alfa: -5.0
Palavra: AMERICAN
Palavra: CITIES
Probabilidade: 0.5
Alfa: 2.5
Palavra: CITIES
Palavra: ARE
Probabilidade: 1.0
Alfa: 5.0
Palavra: ARE
Palavra: INFESTED
Probabilidade: -1
Alfa: -5.0
Palavra: INFESTED
Palavra: BY
Probabilidade: -1
Alfa: -5.0
Palavra: BY
Palavra: MEMBERS
Probabilidade: 0.4166666666666667
Alfa: 2.0833333333333335
Palavra: MEMBERS
Palavra: OF
Probabilidade: 0.5238095238095238
Alfa: 2.619047619047619
Palavra: OF
Palavra: THE
Probabilidade: 0.5292740046838408
Alfa: 2.6463700234192036
Palavra: THE
Palavra: MEXICAN
Probabilidade: 0.125
Alfa: 0.625
Palavra: MEXICAN
Palavra: CARTELS
Probabilidade: -1
Alfa: -5.0
['1', 'A couple of hundred American cities are infested by members of the Mexican cartels']
Probabilidade do texto:  1
Probabilidade calculada: 0.9939675593450271
Palavra: BARACK
Palavra: OBAMAS
Probabilidade: 0.28773584905660377
Alfa: 1.4386792452830188
Palavra: OBAMAS
Palavra: HEALTH
Probabilidade: 0.18181818181818182
Alfa: 0.9090909090909091
Palavra: HEALTH
Palavra: CARE
Probabilidade: 0.36237785016286644
Alfa: 1.811889250814332
Palavra: CARE
Palavra: PLAN
Probabilidade: 0.38461538461538464
Alfa: 1.9230769230769231
Palavra: PLAN
Palavra: IS
Probabilidade: 0.25
Alfa: 1.25
Palavra: IS
Palavra: TO
Probabilidade: 0.23333333333333334
Alfa: 1.1666666666666665
Palavra: TO
Palavra: MANDATE
Probabilidade: 0.16666666666666666
Alfa: 0.8333333333333333
Palavra: MANDATE
Palavra: HEALTH
Probabilidade: 1.0
Alfa: 5.0
Palavra: HEALTH
Palavra: CARE
Probabilidade: 0.36237785016286644
Alfa: 1.811889250814332
Palavra: CARE
Palavra: COVERAGE
Probabilidade: 0.20833333333333334
Alfa: 1.0416666666666667
Palavra: COVERAGE
Palavra: AND
Probabilidade: 0.25
Alfa: 1.25
Palavra: AND
Palavra: HAVE
Probabilidade: 0.6666666666666666
Alfa: 3.333333333333333
Palavra: HAVE
Palavra: A
Probabilidade: 0.489010989010989
Alfa: 2.445054945054945
Palavra: A
Palavra: UNIVERSAL
Probabilidade: 1.0
Alfa: 5.0
Palavra: UNIVERSAL
Palavra: GOVERNMENT-RUN
Probabilidade: -1
Alfa: -5.0
Palavra: GOVERNMENT-RUN
Palavra: PROGRAM
Probabilidade: -1
Alfa: -5.0
['0.25', 'Barack Obamas health care plan is to mandate health care coverage and have a universal government-run program']
Probabilidade do texto:  0.25
Probabilidade calculada: 0.9697265625
Palavra: HOLLYWOOD
Palavra: IS
Probabilidade: -1
Alfa: -5.0
Palavra: IS
Palavra: 1
Probabilidade: 0.75
Alfa: 3.75
Palavra: 1
Palavra: IN
Probabilidade: 0.618421052631579
Alfa: 3.0921052631578947
Palavra: IN
Palavra: BROWARD
Probabilidade: 0.6875
Alfa: 3.4375
Palavra: BROWARD
Palavra: HOMICIDES
Probabilidade: -1
Alfa: -5.0
Palavra: HOMICIDES
Palavra: IN
Probabilidade: -1
Alfa: -5.0
Palavra: IN
Palavra: 2013.
Probabilidade: -1
Alfa: -5.0
Palavra: 2013.
Palavra: THANKS
Probabilidade: -1
Alfa: -5.0
Palavra: THANKS
Palavra: CHIEF
Probabilidade: -1
Alfa: -5.0
Palavra: CHIEF
Palavra: FERNANDEZ
Probabilidade: -1
Alfa: -5.0
['0.5', 'Hollywood is 1 in Broward homicides in 2013. Thanks Chief Fernandez']
Probabilidade do texto:  0.5
Probabilidade calculada: 0.9696969697089693
Palavra: 50
Palavra: PERCENTOF
Probabilidade: 0.75
Alfa: 3.75
Palavra: PERCENTOF
Palavra: MURDERS
Probabilidade: -1
Alfa: -5.0
Palavra: MURDERS
Palavra: IN
Probabilidade: 0.5833333333333334
Alfa: 2.9166666666666665
Palavra: IN
Palavra: TEXAS
Probabilidade: 0.5461538461538461
Alfa: 2.7307692307692304
Palavra: TEXAS
Palavra: HAVE
Probabilidade: 0.0
Alfa: 0.0
Palavra: HAVE
Palavra: BEEN
Probabilidade: 0.5128205128205128
Alfa: 2.564102564102564
Palavra: BEEN
Palavra: LINKED
Probabilidade: -1
Alfa: -5.0
Palavra: LINKED
Palavra: TO
Probabilidade: 0.375
Alfa: 1.875
Palavra: TO
Palavra: ILLEGAL
Probabilidade: 0.25
Alfa: 1.25
Palavra: ILLEGAL
Palavra: ALIENS
Probabilidade: 0.4375
Alfa: 2.1875
['0', '50 percentof murders in Texas have been linked to illegal aliens']
Probabilidade do texto:  0
Probabilidade calculada: 0.8345985491014415
Palavra: PAUL
Palavra: RYAN
Probabilidade: 0.4166666666666667
Alfa: 2.0833333333333335
Palavra: RYAN
Palavra: CUT
Probabilidade: -1
Alfa: -5.0
Palavra: CUT
Palavra: EMBASSY
Probabilidade: -1
Alfa: -5.0
Palavra: EMBASSY
Palavra: SECURITY
Probabilidade: 0.25
Alfa: 1.25
Palavra: SECURITY
Palavra: IN
Probabilidade: 1.0
Alfa: 5.0
Palavra: IN
Palavra: HIS
Probabilidade: 0.4318181818181818
Alfa: 2.159090909090909
Palavra: HIS
Palavra: BUDGET
Probabilidade: 0.25
Alfa: 1.25
Palavra: BUDGET
Palavra: BY
Probabilidade: 0.6666666666666666
Alfa: 3.333333333333333
Palavra: BY
Palavra: $300
Probabilidade: -1
Alfa: -5.0
Palavra: $300
Palavra: MILLION
Probabilidade: 0.5833333333333334
Alfa: 2.9166666666666665
Palavra: MILLION
Palavra: BELOW
Probabilidade: -1
Alfa: -5.0
Palavra: BELOW
Palavra: WHAT
Probabilidade: 1.0
Alfa: 5.0
Palavra: WHAT
Palavra: WE
Probabilidade: 0.4642857142857143
Alfa: 2.321428571428571
Palavra: WE
Palavra: ASKED
Probabilidade: -1
Alfa: -5.0
Palavra: ASKED
Palavra: FOR
Probabilidade: 0.39285714285714285
Alfa: 1.9642857142857142
['0.5', 'Paul Ryan cut embassy security in his budget by $300 million below what we asked for']
Probabilidade do texto:  0.5
Probabilidade calculada: 0.6337223314269071
Palavra: AMONG
Palavra: SYRIAN
Probabilidade: 0.0
Alfa: 0.0
Palavra: SYRIAN
Palavra: REFUGEES
Probabilidade: 0.325
Alfa: 1.625
Palavra: REFUGEES
Palavra: AND
Probabilidade: 0.5
Alfa: 2.5
Palavra: AND
Palavra: MIGRANTS
Probabilidade: -1
Alfa: -5.0
Palavra: MIGRANTS
Palavra: COMING
Probabilidade: -1
Alfa: -5.0
Palavra: COMING
Palavra: INTO
Probabilidade: 0.0
Alfa: 0.0
Palavra: INTO
Palavra: EUROPE
Probabilidade: -1
Alfa: -5.0
Palavra: EUROPE
Palavra: THERE
Probabilidade: -1
Alfa: -5.0
Palavra: THERE
Palavra: LOOK
Probabilidade: -1
Alfa: -5.0
Palavra: LOOK
Palavra: LIKE
Probabilidade: 1.0
Alfa: 5.0
Palavra: LIKE
Palavra: VERY
Probabilidade: -1
Alfa: -5.0
Palavra: VERY
Palavra: FEW
Probabilidade: 0.4375
Alfa: 2.1875
Palavra: FEW
Palavra: WOMEN.
Probabilidade: -1
Alfa: -5.0
Palavra: WOMEN.
Palavra: VERY
Probabilidade: -1
Alfa: -5.0
Palavra: VERY
Palavra: FEW
Probabilidade: 0.4375
Alfa: 2.1875
Palavra: FEW
Palavra: CHILDREN
Probabilidade: -1
Alfa: -5.0
['0', 'Among Syrian refugees and migrants coming into Europe there look like very few women. Very few children']
Probabilidade do texto:  0
Probabilidade calculada: 0.9773554181054428
Palavra: PONZI
Palavra: SCHEMER
Probabilidade: -1
Alfa: -5.0
Palavra: SCHEMER
Palavra: SCOTT
Probabilidade: -1
Alfa: -5.0
Palavra: SCOTT
Palavra: ROTHSTEIN
Probabilidade: -1
Alfa: -5.0
Palavra: ROTHSTEIN
Palavra: GAVE
Probabilidade: -1
Alfa: -5.0
Palavra: GAVE
Palavra: HUNDREDS
Probabilidade: -1
Alfa: -5.0
Palavra: HUNDREDS
Palavra: OF
Probabilidade: 0.4074074074074074
Alfa: 2.0370370370370368
Palavra: OF
Palavra: THOUSANDS
Probabilidade: 0.453125
Alfa: 2.265625
Palavra: THOUSANDS
Palavra: OF
Probabilidade: 0.359375
Alfa: 1.796875
Palavra: OF
Palavra: CAMPAIGN
